SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST
2024-08-05 13:20:00,0.0,0.0,0.0,0.0,6.635,0.72938,0.0,0.0,0.0,4.48,-0.01,0.0,0.12219,0.0,85.14,0,0.0,2.9,0.0,2.38,0.0,37.7,22.53,0.0,53.8,57.6,0.0,111.288,0.8,0.0,2139.0,1159.12,4.7,0.075,0.315,3.86,266.0,0.78,4.33821,0.8,108.2,0.0,89.3199996948,0.0,35.39,0.0,7.7,0.9,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1076.95,0.1,0.0,4.5,0.9,0.0,0.0,0.0,22.87,0.0,0.34,0.0,
2024-08-05 13:25:00,0.0,0.0,0.0,0.0,6.292,0.45472,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,85.32,0,0.0,0.2,0.0,2.14,0.0,35.7,21.48,0.0,53.9,59.5,0.0,75.2079,0.0,0.0,2156.0,1164.0,6.7,0.075,0.795,2.97,211.0,0.95,2.65206,1.5,110.4,0.0,76.8600006104,0.0,38.95,0.0,8.9,0.9,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1075.32,0.0,0.0,5.16,1.0,0.49134,0.0,0.0,20.14,0.0,0.0,0.0,
2024-08-05 13:30:00,0.0,0.0,0.0,0.0,7.143,1.74868,0.0,0.0,0.0,2.95,-0.01,0.0,0.0,0.0,84.54,0,0.0,0.46,0.0,1.3,0.0,36.5,23.77,0.0,53.5,59.0,0.0,69.0967,0.3,0.0,2156.0,1161.0,6.8,0.075,0.57,5.16,258.0,0.78,4.00861,2.1,109.0,0.0,86.2099990845,0.0,39.44,0.0,8.3,0.9,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1080.81,0.0,0.0,5.98,0.6,1.62661,0.0,0.0,19.93,0.0,0.0,0.0,
2024-08-05 13:35:00,0.0,0.0,0.0,0.0,7.031,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.39998,0.0,85.02,0,0.0,0.0,0.0,1.59,0.0,34.3,25.35,0.0,53.0,0.0,23.2,64.9615,0.5,0.0,2121.0,1150.5,6.8,0.075,0.99,3.69,243.0,0.11,5.64135,3.6,105.5,0.0,156.690002441,0.0,35.96,0.0,7.4,0.9,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1072.34,-0.1,0.0,6.32,0.6,1.01015,0.0,0.0,22.28,0.0,0.14,0.0,
2024-08-05 13:40:00,0.0,0.0,0.0,36.37,6.759,0.766,0.44,0.0,0.0,1.72,0.0,0.0,0.0,0.0,84.78,0,0.0,0.0,0.0,1.46,0.10512,24.1,23.86,0.0,54.7,0.0,22.8,60.956,0.7,0.0,2181.0,1162.5,8.2,0.075,1.005,3.74,191.0,0.28,6.13422,3.7,113.7,0.0,77.9000015259,0.0,34.91,0.0,7.7,0.9,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1089.15,0.0,12.22,5.77,0.9,0.0,0.0,0.0,23.01,0.0,0.0,0.0,
2024-08-05 13:45:00,0.0,0.0,0.0,41.26,6.643,1.2665,14.66,0.0,0.0,1.63,-0.01,0.0,0.81318,0.0,84.66,0,0.0,0.38,0.0,1.64,0.0,26.2,21.89,0.0,54.7,0.0,22.7,60.5592,0.4,0.0,2193.0,1169.25,11.0,0.075,0.69,7.76,202.0,0.05,5.1149,3.3,117.7,0.0,0.0,0.0,33.84,0.0,6.4,0.9,0.58,0.0,16.4,0.0,0.0,0.1,0.0,0.1,1096.89,-0.2,12.22,4.91,0.5,0.74159,0.0,0.093,22.38,0.0,0.81,0.0,
2024-08-05 13:50:00,0.0,0.0,0.0,38.96,5.605,0.51575,0.0,0.0,0.0,1.42,0.0,0.0,0.88522,0.0,85.08,0,0.0,2.84,0.0,1.53,0.0,16.4,19.81,0.0,53.7,0.0,21.3,61.1315,0.5,0.0,2162.0,1167.0,8.9,0.075,0.48,9.11,256.0,0.46,4.47859,2.9,110.7,0.0,0.0,0.0,27.39,0.0,5.8,0.9,0.52,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1076.95,-0.2,11.87,4.24,0.6,1.16274,0.0,0.0,21.93,0.0,0.82,0.0,
2024-08-05 13:55:00,0.0,0.0,0.0,36.82,5.774,1.79751,0.0,0.0,0.0,1.33,0.0,0.0,0.88826,0.0,84.6,0,0.0,1.68,0.0,1.1,0.0,11.4,17.98,0.0,53.8,0.0,20.6,61.3603,0.4,0.0,2154.0,1164.75,7.9,0.02,0.675,9.77,267.0,0.56,3.7843,3.6,110.5,0.0,0.0,0.0,18.98,0.0,5.8,0.9,0.89,0.0,0.0,0.0,0.0,37.7,0.0,0.1,1080.81,-0.1,12.04,4.35,0.4,0.0,0.0,0.0,18.91,0.0,0.36,0.0,
2024-08-05 14:00:00,0.0,0.0,0.0,40.96,5.522,1.88296,0.0,0.0,0.0,1.42,-0.01,0.0,0.72202,0.0,84.54,0,0.0,5.01,0.0,1.77,0.0,9.8,18.89,0.0,52.8,0.0,20.4,56.2562,0.7,0.0,2123.0,1152.0,8.4,0.075,0.885,8.51,265.0,0.4,3.68206,3.3,105.5,0.0,207.509994507,0.0,14.97,0.0,6.8,0.9,0.36,0.0,0.0,0.0,0.0,19.2,0.0,0.1,1073.41,-0.2,12.92,4.54,0.6,1.25429,0.0,0.0,18.27,0.0,0.0,0.0,
2024-08-05 14:05:00,0.0,0.0,0.0,46.18,4.593,2.08438,0.0,0.0,0.0,0.71,0.0,0.0,0.66637,0.0,83.88,0,0.0,4.16,0.0,2.27,0.0,10.9,22.19,0.0,53.2,0.0,19.9,63.756,0.7,0.0,2144.0,1149.0,8.4,0.075,1.29,9.43,211.0,0.0,3.7843,2.5,107.5,0.0,156.710006714,0.0,14.61,0.0,7.3,0.9,0.3,2.55,0.0,0.0,0.0,11.9,0.0,0.1,1082.56,-0.2,13.82,5.34,0.7,1.1017,0.0,0.0,20.68,0.0,0.24,0.0,
2024-08-05 14:10:00,0.0,0.0,0.0,42.14,3.539,2.42618,0.0,0.0,0.0,0.26,-0.01,0.0,0.30864,0.0,83.88,0,0.0,4.32,0.0,3.07,0.0,12.3,26.87,0.0,54.2,0.0,16.7,64.725,0.6,0.0,2175.0,1156.5,7.4,0.075,0.855,12.89,257.0,0.0,4.86618,2.0,112.0,0.0,61.5999984741,0.0,15.08,0.0,7.6,0.9,0.18,0.46,0.0,0.0,0.0,11.8,0.0,0.1,1089.93,-0.2,14.06,5.33,0.6,1.49233,0.0,0.0,23.39,0.0,0.72,0.0,
2024-08-05 14:15:00,0.0,0.0,0.0,26.7,3.177,4.26947,0.48,0.0,0.0,0.73,-0.01,0.0,0.79158,0.0,83.82,0,0.0,2.52,0.0,4.09,0.0,10.8,34.54,0.0,30.8,0.0,16.1,57.2099,0.4,0.0,2183.0,1165.5,6.4,0.02,0.735,14.65,270.0,0.0,5.06455,1.1,115.0,0.0,200.100006104,0.0,15.89,0.0,7.6,0.9,1.41,1.02,0.0,0.0,0.0,10.8,0.0,0.1,1087.55,-0.2,13.2,4.9,0.2,1.59609,0.0,0.868,27.6,0.0,0.88,0.0,
2024-08-05 14:20:00,0.0,0.0,0.0,26.75,3.294,3.92767,0.16,0.0,0.0,1.56,-0.02,0.0,1.11251,0.0,83.82,0,0.0,2.75,0.0,4.54,0.0,9.2,41.42,0.0,30.2,0.0,14.4,56.8589,0.2,0.0,2166.0,1166.62,9.0,0.02,0.63,19.16,268.0,0.0,6.31886,1.4,109.9,0.0,228.630004883,0.0,16.59,0.0,8.2,0.9,0.9,1.73,0.0,0.0,0.0,9.6,0.0,0.1,1082.97,-0.1,15.03,6.72,0.5,2.4567,0.0,0.396,33.24,0.0,0.2,0.0,
2024-08-05 14:25:00,0.0,0.0,0.0,21.43,3.617,5.4902,2.85,0.0,0.0,0.93,0.0,0.0,1.01299,0.0,84.18,0,0.0,1.91,0.0,3.5,0.0,8.5,36.13,0.0,31.1,0.0,15.6,54.7761,0.0,0.0,2187.0,1170.75,9.5,0.075,0.855,19.36,223.0,0.0,7.62505,1.8,115.2,0.0,126.580001831,0.0,16.2,0.0,7.9,0.9,0.25,0.0,0.0,0.0,0.0,9.5,0.0,0.1,1091.66,-0.2,14.4,9.37,1.1,1.22988,0.0,0.989,33.75,0.0,1.01,0.0,
2024-08-05 14:30:00,0.0,0.0,0.0,21.76,3.055,5.86862,0.0,0.0,0.0,0.66,-0.01,0.0,1.38387,0.0,84.3,0,0.0,6.58,0.0,3.49,0.0,8.4,29.59,0.0,54.9,0.0,16.7,52.4949,0.3,0.0,2178.0,1168.88,9.6,0.075,1.47,16.29,269.0,0.0,8.66115,3.0,114.5,0.0,21.8299999237,0.0,15.84,0.0,8.2,0.9,1.08,0.4,0.0,0.0,0.0,7.8,0.0,0.1,1087.05,-0.1,14.25,7.26,0.7,2.05997,0.0,0.593,28.22,0.0,0.1,0.0,
2024-08-05 14:35:00,0.0,0.0,0.0,29.25,2.263,7.5227,0.21,0.0,0.0,1.21,-0.01,0.0,1.18528,0.0,84.12,0,0.0,4.83,0.0,3.5,0.0,7.8,26.7,0.0,53.8,0.0,16.9,54.799,0.6,0.0,2177.0,1170.38,8.4,0.075,1.245,17.7,270.0,0.02,7.17185,4.3,117.9,0.0,0.0,0.0,15.51,0.0,8.8,0.9,0.79,1.02,0.0,0.0,0.0,6.5,0.0,0.1,1086.36,-0.1,13.81,6.74,1.0,4.29389,0.0,0.082,27.03,0.0,1.15,0.0,
2024-08-05 14:40:00,0.0,0.0,0.0,19.92,2.071,5.05074,0.0,0.0,0.0,1.64,0.0,0.0,1.05235,0.0,84.0,0,0.0,5.29,0.0,2.95,0.0,8.5,24.08,0.0,53.7,0.0,17.4,63.4356,0.5,0.0,2138.0,1155.38,7.4,0.075,1.14,19.45,264.0,0.15,7.51366,4.2,107.9,0.0,32.5,0.0,16.61,0.0,8.9,0.9,0.61,0.95,0.0,0.0,0.0,8.2,0.0,0.1,1075.51,-0.1,12.06,7.07,0.8,3.03655,0.0,0.0,24.85,0.0,0.26,0.0,
2024-08-05 14:45:00,0.0,0.0,0.0,20.26,1.889,5.13008,0.0,0.0,0.0,1.22,-0.01,0.0,1.43661,0.0,83.64,0,0.0,4.6,0.0,3.61,0.0,10.5,22.11,0.0,53.8,0.0,16.9,78.2445,0.1,0.0,2139.0,1151.62,6.9,0.02,0.825,18.3,266.0,0.47,5.80157,6.0,107.8,0.0,24.3299999237,0.0,19.38,0.0,9.3,0.9,1.8,2.87,0.0,0.0,0.0,10.1,0.0,0.1,1077.45,-0.1,12.62,7.25,0.7,3.82391,0.0,0.0,24.61,0.0,0.53,0.0,
2024-08-05 14:50:00,0.0,0.0,0.0,19.71,1.737,5.36812,0.0,0.0,0.0,0.79,-0.01,0.0,2.30349,0.0,83.4,0,0.0,6.21,0.0,3.22,0.0,11.7,18.61,0.0,53.8,0.0,16.6,118.429,0.0,0.0,2185.0,1157.62,6.4,0.02,0.84,18.95,269.0,0.5,6.56758,6.1,111.7,0.0,0.0,0.0,21.7,0.0,10.3,0.9,1.54,2.85,1.7,0.0,0.0,11.6,0.0,0.1,1086.08,-0.1,13.25,7.09,0.7,3.54925,0.0,0.472,21.37,0.0,0.32,0.0,
2024-08-05 14:55:00,0.0,0.0,0.0,17.65,1.831,6.41184,0.0,0.0,0.0,0.78,-0.01,0.0,1.78726,0.0,83.46,0,0.0,3.95,0.0,2.81,0.0,18.4,16.07,0.0,54.1,0.0,15.9,124.472,0.3,0.0,2172.0,1159.5,6.4,0.075,0.735,18.3,266.0,0.69,3.84381,6.2,106.0,0.0,0.0,0.0,20.68,0.0,10.9,0.9,1.21,5.87,0.0,0.0,0.0,13.7,0.0,0.1,1079.43,-0.1,12.83,6.18,0.6,2.4445,0.0,0.0,15.67,0.0,0.17,0.0,
2024-08-05 15:00:00,0.0,0.0,0.0,20.51,2.568,4.21454,0.0,0.0,0.0,0.82,-0.01,0.0,1.74016,0.0,83.1,0,0.0,2.29,0.0,3.6,0.0,31.6,13.87,0.0,53.5,0.0,15.1,89.7726,0.1,0.0,2165.0,1155.38,4.4,0.02,1.065,19.9,267.0,1.02,6.23188,6.2,102.8,0.0,2.95000004768,0.0,16.23,0.0,11.8,0.9,1.68,5.45,0.0,0.0,0.0,13.9,0.0,0.1,1082.72,-0.1,11.4,7.15,1.0,3.26238,0.0,0.0,12.44,0.42,0.16,0.0,
2024-08-05 15:05:00,0.0,0.0,0.0,25.36,3.332,4.41596,0.0,0.0,0.0,0.32,-0.01,0.0,1.51456,0.0,83.88,0,0.0,4.15,0.0,3.44,0.0,41.8,12.84,0.0,76.3,0.0,14.7,56.0883,0.0,0.0,2179.0,1158.75,5.4,0.02,1.065,19.14,268.0,0.68,7.13523,7.3,117.4,0.0,0.0,0.0,22.31,0.0,12.4,0.9,1.18,3.86,0.0,0.0,0.0,16.8,0.0,0.1,1080.72,-0.1,9.03,6.14,1.6,4.63569,0.0,0.0,11.18,0.94,0.25,0.0,
2024-08-05 15:10:00,0.0,0.0,0.0,36.47,4.204,6.21653,0.02,0.0,0.0,1.99,-0.02,0.0,2.06016,0.0,83.58,0,0.0,8.22,0.0,2.28,0.0,43.4,12.68,0.0,108.9,0.0,16.1,50.4349,0.0,0.0,2201.0,1168.12,4.0,0.075,0.75,16.57,270.0,0.55,8.52229,7.0,131.8,0.0,0.0,0.0,26.08,0.0,10.4,0.9,0.89,1.86,0.3,0.0,0.0,15.3,0.0,0.1,1088.58,-0.1,9.0,4.32,1.3,2.65812,0.0,0.005,10.24,1.64,1.04,0.0,
2024-08-05 15:15:00,0.0,0.0,0.0,36.64,4.438,6.32029,0.12,0.0,0.0,1.56,-0.01,0.0,1.49933,0.0,84.6,0,0.0,6.13,0.0,0.97,0.0,33.3,12.87,0.0,109.2,0.0,20.7,46.1776,0.0,0.0,2207.0,1171.12,5.0,0.075,0.765,14.61,271.0,0.0,7.66778,5.3,142.8,0.0,0.0,0.0,25.55,0.0,10.4,0.9,0.64,0.0,0.0,0.0,0.0,11.0,0.0,0.1,1086.48,-0.1,8.73,3.41,1.0,1.89517,0.1,1.681,9.66,0.82,1.1,0.0,
2024-08-05 15:20:00,0.0,0.0,0.0,38.42,4.956,6.52171,0.0,0.0,0.0,0.92,-0.01,0.0,1.11341,0.0,84.9,0,0.0,4.98,0.0,0.8,0.0,18.3,13.88,0.0,107.2,0.0,28.1,49.527,0.0,0.0,2181.0,1165.5,6.6,0.02,0.87,16.38,268.0,0.0,8.96939,5.6,179.6,0.0,30.7700004578,0.0,24.42,0.0,10.7,0.9,0.31,0.0,0.0,0.0,0.0,10.7,0.0,0.2,1082.47,-0.2,8.12,4.21,1.4,2.90227,0.0,0.0,9.3,0.5,1.03,0.0,
2024-08-05 15:25:00,0.0,0.0,0.0,44.25,5.602,5.6611,0.22,0.0,0.0,1.15,0.0,0.0,1.07859,0.0,84.72,0,0.0,7.14,0.0,1.35,0.0,11.7,16.36,0.0,108.3,0.0,18.3,63.6034,0.0,0.0,2203.0,1165.12,7.8,0.02,0.975,14.42,270.0,0.0,8.01263,5.9,170.9,0.0,65.1600036621,0.0,20.01,0.0,10.0,0.9,0.21,0.0,0.0,0.0,0.0,10.3,0.0,0.0,1083.91,-0.1,8.71,4.96,1.3,4.3061,0.0,1.071,9.14,0.0,0.82,0.0,
2024-08-05 15:30:00,0.0,0.0,0.0,38.91,5.715,6.32639,0.38,0.0,0.0,1.28,-0.01,0.0,0.35256,0.0,85.02,0,0.0,6.02,0.0,1.8,0.0,8.0,18.41,0.0,107.4,0.0,20.6,81.342,0.0,0.0,2191.0,1164.75,9.3,0.02,0.555,12.41,270.0,0.0,8.27052,5.9,432.3,0.0,0.0,0.0,15.36,0.0,10.4,0.9,0.31,0.0,0.0,0.0,0.0,13.4,0.0,0.1,1088.3,-0.1,9.03,5.47,1.5,4.55024,0.0,0.439,10.19,0.62,0.17,0.0,
2024-08-05 15:35:00,0.0,0.0,0.0,11.71,6.463,8.32837,0.01,0.0,0.0,0.78,-0.01,0.0,0.44666,0.0,85.2,0,0.0,6.34,0.0,1.6,0.08063,6.6,16.15,0.0,107.4,0.0,25.1,87.7585,0.0,0.0,2187.0,1164.38,11.0,0.02,0.84,12.42,271.0,0.0,10.7486,6.1,316.1,0.0,0.0,0.0,14.17,0.0,9.7,0.9,0.7,0.24,0.0,0.0,0.0,25.2,0.0,0.1,1086.39,-0.1,10.32,6.66,1.4,5.3315,1.8,0.286,10.89,0.22,0.22,0.0,
2024-08-05 15:40:00,0.0,0.0,0.0,10.35,6.272,8.29175,0.0,0.0,0.0,0.14,0.0,0.0,1.22893,0.0,85.14,0,0.0,9.59,0.0,1.58,0.0,5.4,14.53,0.0,107.3,0.0,25.0,141.257,0.1,0.0,2167.0,1163.62,13.0,0.075,0.63,14.66,269.0,0.0,10.5228,7.6,232.2,0.0,56.2799987793,0.0,13.52,0.0,8.7,0.9,0.57,0.0,0.0,0.0,0.0,33.2,0.0,0.1,1081.47,-0.1,12.25,6.76,1.6,4.53193,0.0,0.0,10.93,0.4,0.26,0.0,
2024-08-05 15:45:00,0.0,0.0,0.01,5.91,5.055,5.67941,0.75,0.0,0.0,0.0,-0.01,0.0,0.84035,0.0,85.02,0,0.0,11.37,0.0,1.87,0.00728,4.7,13.14,0.0,108.4,0.0,40.2,113.516,0.1,0.0,2214.0,1163.62,10.5,0.075,0.465,14.9,272.0,0.0,9.32646,10.2,248.0,0.0,115.169998169,0.0,15.67,0.0,7.8,0.9,0.85,0.0,0.0,0.0,0.0,21.2,0.0,0.1,1093.32,-0.1,12.32,6.5,1.2,2.17594,0.0,0.148,10.93,1.64,0.26,0.0,
2024-08-05 15:50:00,0.0,0.0,0.03,4.27,4.526,2.40787,0.42,0.0,0.0,0.24,-0.01,0.0,0.0,0.0,85.2,0,0.0,10.69,0.0,1.69,0.10264,3.3,11.78,0.0,108.4,0.0,49.1,114.294,1.2,0.0,2210.0,1167.0,10.5,0.02,1.2,12.77,272.0,0.0,6.9216,9.0,260.8,0.0,138.339996338,0.0,27.41,0.0,6.8,0.9,0.54,0.0,0.0,0.0,0.0,20.0,0.0,0.1,1091.13,-0.2,12.6,4.53,1.1,0.94911,0.0,0.417,10.78,1.2,0.14,0.0,
2024-08-05 15:55:00,0.0,0.0,0.0,3.84,3.995,1.96231,0.0,0.0,0.0,0.69,0.0,0.0,0.41467,0.0,85.2,0,0.0,8.37,0.0,1.81,0.0,2.9,13.22,0.0,107.3,0.0,27.3,62.2911,1.8,0.0,2165.0,1164.75,9.4,0.075,1.095,13.45,269.0,0.0,6.55995,8.7,274.1,0.0,226.009994507,0.0,39.25,0.0,6.5,0.9,0.28,0.0,22.7,0.0,0.0,12.9,0.0,0.1,1082.31,-0.1,13.41,3.13,0.9,1.4374,0.0,0.335,11.47,1.12,0.24,0.0,
2024-08-05 16:00:00,0.0,0.0,0.02,3.82,3.11,3.40276,0.0,0.0,0.0,1.58,-0.01,0.0,0.39832,0.0,85.14,0,0.0,10.61,0.0,2.05,0.0,3.1,16.81,0.0,106.9,0.0,14.4,20.7866,1.1,0.0,2106.0,1165.88,11.6,0.075,1.305,12.68,269.0,0.0,6.09607,9.5,294.9,0.0,301.480010986,0.0,40.99,0.0,6.2,0.9,0.66,0.0,0.0,0.0,0.0,10.2,0.0,0.1,1084.42,0.0,10.56,2.88,0.6,2.43229,0.0,0.0,12.87,0.9,0.69,0.0,
2024-08-05 16:05:00,0.0,0.0,0.0,4.49,3.687,5.88083,0.0,0.0,0.0,1.8,-0.01,0.0,0.7232,0.0,85.26,0,0.0,6.86,0.0,2.41,0.0,3.4,21.4,0.0,106.0,0.0,15.5,10.8072,0.9,22.2315,2062.0,1165.12,10.0,0.02,1.11,12.62,269.0,0.37,6.21662,11.0,352.0,0.0,388.839996338,0.0,50.52,0.0,6.5,0.9,0.16,0.0,0.0,4.09926,0.0,9.3,0.0,0.1,1081.84,0.1,6.4,5.81,0.7,5.42916,0.0,0.06,15.08,1.2,0.64,0.0,
2024-08-05 16:10:00,0.0,0.0,0.01,4.69,3.631,6.48508,0.0,0.0,0.0,1.75,-0.01,0.0,0.51325,0.0,85.32,0,0.0,5.09,0.0,3.18,0.0,3.4,22.85,0.0,107.2,0.0,9.6,8.35813,0.6,88.0294,2025.0,1163.25,8.5,0.02,1.35,12.68,270.0,1.15,5.60778,11.6,274.4,0.0,421.809997559,0.0,63.2,0.0,6.6,0.9,0.14,0.0,0.0,66.421,0.0,9.4,0.0,0.1,1081.75,0.8,5.26,5.58,0.6,4.76997,0.0,0.0,15.59,1.22,0.53,0.0,
2024-08-05 16:15:00,0.0,0.0,0.02,5.35,3.606,5.91135,0.51,0.0,0.0,0.73,0.0,0.0,0.49938,0.0,85.26,0,0.0,4.57,0.0,3.04,0.0558,3.5,17.24,0.0,109.4,59.9,6.1,6.4889,0.4,161.347,2020.0,1169.62,9.0,0.075,1.23,11.25,292.0,2.12,5.42467,11.0,120.8,0.0,453.100006104,0.0,56.97,0.0,6.0,0.9,0.16,0.0,10.1,175.951,0.0,10.8,0.0,0.1,1087.83,0.8,6.13,5.87,1.0,5.42916,2.1,0.302,14.34,1.26,0.87,0.0,
2024-08-05 16:20:00,0.0,0.0,0.01,5.8,3.506,7.07103,0.0,0.0,0.0,0.53,-0.01,0.0,0.6657,0.0,85.26,0,0.0,5.08,0.0,3.48,0.0,4.7,12.97,0.0,107.6,58.8,5.5,5.87854,0.3,164.033,1975.0,1165.88,9.5,0.02,0.81,11.31,343.0,0.54,5.88244,10.0,149.9,0.0,398.070007324,0.0,45.49,0.0,5.8,0.9,0.76,0.13,0.0,275.724,0.0,21.1,0.0,0.1,1078.58,0.8,7.37,4.87,1.0,4.79438,0.0,0.0,12.53,0.98,0.5,0.0,
2024-08-05 16:25:00,0.0,0.0,0.01,5.68,3.642,5.69772,0.0,0.0,0.0,0.53,-0.01,0.0,0.92438,0.0,85.32,0,0.0,4.85,0.0,5.35,0.0,5.4,9.54,0.0,107.2,59.0,4.5,4.43656,0.4,162.421,1936.0,1163.62,10.0,0.02,1.02,10.05,397.0,0.06,4.67544,6.6,152.2,0.0,516.16998291,0.0,37.01,0.0,5.2,0.9,1.34,0.0,0.0,321.228,0.0,39.2,0.0,0.0,1080.21,0.7,9.28,4.74,1.2,3.45769,0.0,0.0,10.36,1.4,0.25,0.0,
2024-08-05 16:30:00,0.0,0.0,0.0,6.0,3.392,5.14229,0.0,0.0,0.0,0.05,-0.01,0.0,1.01939,0.0,85.26,0,0.0,4.14,0.0,6.39,0.0,5.7,10.04,0.0,107.7,59.2,3.8,6.45838,0.5,161.884,1935.0,1168.12,11.5,0.075,1.32,9.53,463.0,0.0,5.00809,5.0,138.5,0.0,490.869995117,0.0,33.78,0.0,4.9,0.9,2.46,0.0,2.7,323.387,0.0,13.8,0.0,0.1,1086.55,0.5,8.3,4.62,0.9,2.97551,0.0,0.0,9.17,0.72,0.58,0.0,
2024-08-05 16:35:00,0.0,0.0,0.02,6.27,3.24,4.01312,0.0,0.0,0.0,0.0,-0.01,0.0,1.13414,0.0,85.32,0,0.0,2.22,0.0,6.05,0.0,6.1,10.88,0.0,107.6,58.7,3.6,6.56519,0.5,161.616,1858.0,1165.88,15.7,0.02,1.545,9.8,516.0,0.0,3.82397,4.6,118.7,0.0,588.659973145,0.0,40.46,0.0,4.6,0.9,2.06,0.0,0.0,322.888,0.0,8.9,0.0,0.1,1083.16,0.3,6.44,5.04,1.0,3.20134,0.0,0.0,7.29,0.92,0.53,0.0,
2024-08-05 16:40:00,0.0,0.0,0.0,5.5,2.61,2.66423,0.0,0.0,0.0,0.0,0.0,0.0,0.84157,0.0,85.26,0,0.0,1.1,0.0,4.72,0.0,5.3,11.45,0.0,109.6,60.7,4.1,7.01534,0.4,161.079,1829.0,1172.25,16.7,0.02,1.755,8.66,542.0,0.0,3.70495,5.0,179.3,0.0,626.630004883,0.0,26.58,0.0,4.3,0.9,1.87,0.0,0.0,322.961,0.0,4.7,0.0,0.1,1086.48,0.5,6.25,4.75,1.1,2.51774,0.0,0.0,8.3,1.88,0.02,0.0,
2024-08-05 16:45:00,0.0,0.0,0.0,4.96,2.729,1.91958,0.0,0.0,0.0,0.0,0.0,0.0,0.79542,0.0,85.38,0,0.0,0.91,0.0,4.12,0.0,4.1,10.76,0.0,108.0,59.3,4.3,7.85458,0.3,161.347,1766.0,1167.38,18.7,0.075,2.28,8.48,539.0,0.0,4.58235,5.7,170.9,0.0,767.770019531,0.0,11.89,0.0,5.0,0.9,1.11,0.0,3.5,322.869,0.0,2.7,0.0,0.1,1084.29,0.6,8.48,3.22,1.1,2.22477,0.0,0.0,8.41,2.52,0.03,0.0,
2024-08-05 16:50:00,0.0,0.0,0.0,4.59,1.753,1.40688,0.0,0.0,0.0,0.09,-0.01,0.0,0.59955,0.0,85.2,0,0.0,1.24,0.0,4.27,0.0,4.0,9.83,0.0,108.2,59.7,5.1,8.65568,0.4,161.616,1732.0,1167.0,15.1,0.075,2.385,7.09,542.0,0.0,4.65712,6.0,465.4,0.0,630.340026855,0.0,20.06,0.0,5.6,0.9,0.78,0.0,0.0,323.66,0.0,1.5,0.0,0.1,1084.13,0.4,3.63,2.93,0.7,1.13832,0.0,0.0,8.31,0.94,0.14,0.0,
2024-08-05 16:55:00,20.55,0.0,0.0,4.05,1.52,0.83314,0.0,0.0,0.0,0.5,17.58,0.0,0.45477,0.0,85.38,0,0.0,1.86,0.0,4.97,0.0,7.5,7.23,0.0,107.2,59.2,4.8,10.3113,0.1,161.616,1627.0,1165.88,14.6,0.02,1.98,7.23,541.0,0.0,4.65865,5.6,451.4,0.0,740.469970703,0.0,21.04,0.0,4.8,0.9,0.39,0.0,0.0,323.936,0.0,1.0,0.0,0.0,1082.63,0.3,8.86,2.57,0.6,0.90028,0.0,0.0,6.93,1.92,0.31,0.0,
2024-08-05 17:00:00,20.3,0.0,0.0,3.56,1.721,1.10781,0.0,0.0,0.0,0.02,25.93,0.0,0.21442,0.0,85.38,0,0.0,2.41,0.0,5.39,0.0,2.4,4.18,0.0,107.4,59.3,9.1,11.7838,0.0,162.153,1633.0,1167.75,14.0,0.02,1.755,8.42,542.0,0.0,4.81429,5.5,453.4,0.0,770.66998291,0.0,21.78,0.0,5.7,0.9,0.0,0.0,0.0,324.397,0.0,0.9,0.0,0.0,1084.38,0.1,19.48,3.25,0.6,0.56458,0.0,0.011,4.91,1.66,0.23,0.0,
2024-08-05 17:05:00,20.1,0.0,0.0,3.01,2.124,1.34585,1.8,0.0,0.0,0.0,25.84,0.0,0.41766,0.0,85.44,0,0.0,1.88,0.0,5.67,0.0,1.5,2.81,0.0,107.6,58.4,8.4,10.4791,0.1,162.153,1609.0,1164.38,15.6,0.075,1.35,10.27,430.0,0.0,5.0325,3.9,545.1,0.0,736.780029297,0.0,15.11,0.0,5.7,0.9,0.0,0.0,52.0,324.822,0.0,0.8,0.0,17.0,1080.9,0.1,17.21,2.95,0.8,0.47303,0.0,3.73,3.48,1.7,0.15,0.0,
