SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2
2023-05-28 19:45:00,101.194,2028.02,0.0,0.0,8.42,14.9101,0.0,0.0,113.373,0.0,0.0,90.4204,79.8627,74.9991,0.0,17.38,0.0,0,2795.11,0.0,0.0,0.0,0.0,0.001526,114.963,0.0,71.0504,36.0286,0.0,0.0,9.56858,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.89,1029.56994629,0.0,0.0,0.00153,0.0,18.3887,0.0,80.4471,0.12371,0.0,446.259,30.9,73.8,48.4999,0.0,0.0,401,92.3214,165.618,1254.73,0.0,0.03072,0.0,42.799,0.0,50.0795,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 19:50:00,99.1978,2022.82,0.0,0.0,11.43,16.2728,0.0,0.0,112.459,0.0,0.0,92.192,80.9345,76.8975,0.0,19.91,0.0,0,2791.28,0.0,0.0,0.0,0.0,0.001526,120.723,0.0,73.1642,39.3215,0.0,0.0,9.80237,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.13,938.630004883,0.0,0.0,0.00153,0.0,19.8535,0.0,80.7431,0.12371,0.0,442.621,30.1,73.8,49.8402,0.0,0.0,402,93.5738,166.082,1261.78,0.0,0.04189,0.0,44.9787,0.0,58.135,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 19:55:00,98.095,2030.22,0.0,0.0,13.26,17.9495,0.0,0.0,113.178,0.0,0.0,92.2331,82.0844,76.5965,0.0,21.26,0.0,0,2796.82,0.0,0.0,0.0,0.0,0.001526,121.553,0.0,82.9588,40.23,0.0,0.0,9.77469,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.24,936.91998291,0.0,0.0,0.00153,0.0,23.4424,0.0,81.2314,0.08352,0.0,454.16,31.6,73.8,54.8171,0.0,0.0,405,96.4779,165.893,1263.2,0.0,0.0,0.0,44.7941,0.0,63.6393,0.1085,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:00:00,99.3951,2031.44,0.0,0.0,15.09,19.7831,0.0,0.0,105.576,0.0,0.0,93.4768,86.8745,72.5962,0.0,21.65,0.0,0,2794.62,0.0,0.0,0.0,0.0,0.001526,127.773,0.0,98.314,39.1461,0.0,0.0,9.62703,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.09,868.559997559,0.0,0.0,0.00153,0.0,21.7304,0.0,81.3291,0.04333,0.0,445.725,31.0,73.8,55.751,0.0,0.0,404,93.5775,165.893,1260.93,0.0,0.17406,0.0,44.8469,0.0,64.7404,0.0315,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:05:00,96.6963,2029.51,0.0,0.0,17.93,18.142,0.0,0.0,104.724,0.0,0.0,96.3058,86.2348,70.1978,0.0,22.93,0.0,0,2797.94,0.0,0.0,0.0,0.0,0.001526,136.133,0.0,96.4033,41.079,0.0,0.0,9.74392,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.8,839.349975586,0.0,0.0,0.00153,0.0,19.5148,0.0,81.1337,0.12371,0.0,408.74,31.1,73.8,54.8721,0.0,0.0,407,92.0357,151.354,1258.17,0.0,0.148,0.0,44.7941,0.0,72.5261,6.5464,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:10:00,90.8976,2030.63,0.0,0.0,19.63,17.7611,0.0,0.0,106.888,0.0,0.0,104.135,83.0341,72.3971,0.0,23.3,0.0,0,2797.65,0.0,0.0,0.0,0.0,0.001526,142.243,0.0,93.0898,38.221,0.0,0.0,9.98079,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.46,807.219970703,0.0,0.0,0.00153,0.0,19.2309,0.0,80.9384,0.14381,0.0,416.082,31.2,73.8,55.5972,0.0,0.0,410,89.6333,150.079,1258.56,0.0,0.00093,0.0,44.0119,0.0,74.0264,0.42749,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:15:00,95.4932,2036.15,0.0,0.0,18.76,18.9814,0.0,0.0,105.314,0.0,0.0,119.347,85.5732,70.6979,0.0,23.18,0.0,0,2797.14,0.0,0.0,0.0,0.0,0.001526,142.553,0.0,86.4373,39.5587,0.0,0.0,9.86082,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.51,858.690002441,0.0,0.0,0.00153,0.0,22.1332,0.0,81.2314,0.12371,0.0,416.76,31.3,73.8,57.388,0.0,0.0,409,87.3188,149.963,1259.61,0.0,0.0,0.0,44.6535,0.0,85.5293,0.0005,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:20:00,88.1943,2037.79,0.0,0.0,21.45,18.8998,0.0,0.0,103.673,0.0,0.0,120.171,86.6951,70.5961,0.0,23.18,0.0,0,2799.02,0.0,0.0,0.0,0.0,0.001526,148.573,0.0,85.0028,40.2387,0.0,0.0,9.77469,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.43,785.190002441,0.0,0.0,0.00153,0.0,25.1362,0.0,82.0127,0.12371,0.0,422.765,31.7,73.7,62.1341,0.0,0.0,409,84.2243,150.732,1262.0,0.0,0.0,0.0,42.5265,0.0,79.8907,0.34249,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:25:00,84.8952,2029.02,0.0,0.0,23.64,20.162,0.0,0.0,106.361,0.0,0.0,116.588,87.8547,70.6979,0.0,22.6,0.0,0,2797.43,0.0,0.0,0.0,0.0,0.001526,151.023,0.0,88.3925,40.5617,0.0,0.0,9.86082,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.737,725.719970703,0.0,0.0,0.00153,0.0,25.713,0.0,81.8174,0.13376,0.0,420.507,31.2,74.1,63.7272,0.0,0.0,411,86.7073,149.615,1254.65,0.0,0.0,0.0,44.2228,0.0,74.9663,0.0115,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:30:00,90.4955,2029.97,0.0,0.0,26.65,22.6111,0.0,0.0,108.197,0.0,0.0,124.596,86.6841,70.397,0.0,22.34,0.0,0,2798.97,0.0,0.0,0.0,0.0,0.001526,149.243,0.0,73.8942,42.5001,0.0,0.0,9.91927,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.976,757.690002441,0.0,0.0,0.00153,0.0,26.5003,0.0,80.5447,0.08352,0.0,395.512,30.7,73.8,65.496,0.0,0.0,410,84.6198,150.225,1259.14,0.0,0.11635,0.0,43.5549,0.0,77.7667,0.0275,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:35:00,100.897,2027.26,0.0,0.0,31.78,25.1816,0.0,0.0,111.013,0.0,0.0,129.284,81.5937,77.1984,0.0,22.92,0.0,0,2795.89,0.0,0.0,0.0,0.0,0.001526,149.243,0.0,86.6532,42.1732,0.0,0.0,9.56858,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.165,636.909973145,0.0,0.0,0.00153,0.0,25.2827,0.0,80.7431,0.00565,0.0,439.726,30.9,73.8,61.431,0.0,0.0,408,81.6059,104.131,1263.88,0.0,0.01769,0.0,44.6799,0.0,78.2708,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:40:00,106.799,2033.64,0.0,0.0,33.56,25.9833,0.0,0.0,115.67,0.0,0.0,138.618,84.7053,81.9996,0.0,23.14,0.0,0,2797.09,0.0,0.0,0.0,0.0,0.001526,146.453,0.0,86.1961,40.3824,0.0,0.0,9.77469,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.976,703.380004883,0.0,0.0,0.00153,0.0,26.9032,0.0,81.3291,0.12371,0.0,380.382,31.5,73.9,60.6619,0.0,0.0,410,81.3642,53.1045,1258.22,0.0,0.0,0.0,44.3898,0.0,85.4755,0.0345,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:45:00,113.699,2027.36,0.0,0.0,34.85,24.6122,0.0,0.0,121.373,0.0,0.0,125.142,86.5437,92.6995,0.0,22.12,0.0,0,2797.28,0.0,0.0,0.0,0.0,0.001526,142.783,0.0,93.2993,38.9684,0.0,0.0,9.62703,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.506,604.280029297,0.0,0.0,0.00153,0.0,27.4983,0.0,81.2314,0.12371,0.0,418.19,31.2,73.9,65.0126,0.0,0.0,406,83.7555,4.55024,1253.75,0.0,0.0,0.0,44.7502,0.0,92.0735,3.75944,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:50:00,114.594,2030.63,0.0,0.0,35.28,27.0718,0.0,0.0,126.811,0.0,0.0,119.615,88.0244,93.5978,0.0,22.7,0.0,0,2794.74,0.0,0.0,0.0,0.0,0.001526,145.803,0.0,98.6949,42.4271,0.0,0.0,9.51013,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.923,631.549987793,0.0,0.0,0.00153,0.0,27.4525,0.0,80.5447,0.04333,0.0,311.263,30.8,73.9,67.3307,0.0,0.0,408,83.6457,0.0,1260.56,0.0,0.0,0.0,44.7062,0.0,87.978,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 20:55:00,116.599,2025.17,0.0,0.0,38.13,31.0615,0.0,0.0,128.775,0.0,0.0,109.712,88.0842,94.297,0.0,22.37,0.0,0,2794.04,0.0,0.0,0.0,0.0,0.001526,139.133,0.0,100.764,40.6902,0.0,0.0,9.56858,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.479,686.570007324,0.0,0.0,0.00153,0.0,29.9794,0.0,80.8408,0.12371,0.0,210.497,30.6,73.9,71.8132,0.0,0.0,407,82.9059,0.0,1228.58,0.0,0.0,0.0,45.0051,0.0,88.9668,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:00:00,110.795,2022.8,0.0,0.0,37.65,34.7916,0.0,0.0,121.24,0.0,0.0,104.042,87.1345,104.798,0.0,22.92,0.0,0,2792.72,0.0,0.0,0.0,0.0,0.001526,131.553,0.0,100.148,42.0724,0.0,0.0,9.424,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.291,798.0,0.0,0.0,0.00153,0.0,32.2133,0.0,80.7431,0.12371,0.0,112.213,30.6,73.9,78.5589,0.0,0.0,407,93.1124,0.0,1199.18,0.0,0.0,0.0,44.3547,0.0,93.1319,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:05:00,114.897,2005.44,0.0,0.0,35.32,37.9796,0.0,0.0,118.029,0.0,0.0,94.6044,87.2456,103.9,0.0,21.55,0.0,0,2799.07,0.0,0.0,0.0,0.0,0.001526,132.143,0.0,94.4228,41.1235,0.0,0.0,9.54089,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.094,864.280029297,0.0,0.0,0.00153,0.0,37.377,0.0,56.3043,0.12371,0.0,103.78,31.7,73.9,81.0419,0.0,0.0,408,91.1824,0.0,1196.86,0.0,0.0,0.0,44.5041,0.0,101.88,0.1355,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:10:00,113.798,2021.6,0.0,0.0,35.07,39.5495,0.0,0.0,115.213,0.0,0.0,95.996,85.0349,108.196,0.0,21.02,0.0,0,2792.74,0.0,0.0,0.0,0.0,0.001526,134.183,0.0,93.9785,41.2663,0.0,0.0,9.71624,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.605,906.690002441,0.0,0.0,0.00153,0.0,39.4461,0.0,0.0,0.12371,0.0,1.35886,30.8,73.9,80.987,0.0,0.0,405,91.0396,0.0,1215.59,0.0,0.11821,0.0,44.3195,0.0,100.44,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:15:00,113.196,2022.24,0.0,0.0,36.81,40.3115,0.0,0.0,110.49,0.0,0.0,98.5138,86.4436,113.396,0.0,20.85,0.0,0,2791.52,0.0,0.0,0.0,0.0,0.001526,141.483,0.0,94.7085,41.7678,0.0,0.0,9.51013,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.832,837.900024414,0.0,0.0,0.00153,0.0,43.4379,0.0,-1.85397,0.04333,0.0,0.36287,29.1,74.0,87.3372,0.0,0.0,406,94.2696,0.0,1199.55,0.0,0.00093,0.0,42.5353,0.0,104.546,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:20:00,116.097,1984.81,0.0,0.0,39.83,45.622,0.0,0.0,111.802,0.0,0.0,110.558,83.2428,116.299,0.0,20.89,0.0,0,2791.79,0.0,0.0,0.0,0.0,0.001526,140.553,0.0,98.1553,42.2954,0.0,0.0,9.74392,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.524,840.090026855,0.0,0.0,0.00153,0.0,48.6839,0.0,-1.85397,0.13376,0.0,0.0,30.4,73.7,86.5461,0.0,0.0,373,96.1923,0.0,1202.89,0.0,0.16103,0.0,42.3244,0.0,101.286,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:25:00,115.898,1931.85,0.0,0.0,42.84,50.1622,0.0,0.0,117.896,0.0,0.0,124.378,81.9928,118.697,0.0,24.01,0.0,0,2789.62,0.0,0.0,0.0,0.0,0.001526,146.903,0.0,96.1812,43.1841,0.0,0.0,10.0392,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.193,864.130004883,0.0,0.0,0.00153,0.0,52.5292,0.0,-1.95163,0.08352,0.0,0.0,29.8,73.8,95.9945,0.0,0.0,330,99.2575,0.0,1157.29,0.0,0.0,0.0,40.5665,0.0,101.018,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:30:00,113.597,1902.31,0.0,0.0,38.25,55.6402,0.0,0.0,117.045,0.0,0.0,136.976,86.1042,116.1,0.0,23.72,0.0,0,2793.91,0.0,0.0,0.0,0.0,0.001526,147.843,0.0,94.5053,43.2571,0.0,0.0,9.59934,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.581,821.359985352,0.0,0.0,0.00153,0.0,65.1087,0.0,-1.85397,0.04333,0.0,0.0,31.0,73.8,94.0719,0.0,0.0,302,99.144,0.0,1108.99,0.0,0.0,0.0,43.5285,0.0,95.8346,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:35:00,115.896,1893.45,0.0,0.0,44.36,60.553,0.0,0.0,124.123,0.0,0.0,133.928,83.985,109.997,0.0,23.81,0.0,0,2722.75,0.0,0.0,0.0,0.0,0.001526,141.553,0.0,98.4029,42.8128,0.0,0.0,9.74392,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.54,791.630004883,0.0,0.0,0.00153,0.0,73.4035,0.0,-1.85397,0.12371,0.0,0.0,29.4,73.8,84.4697,0.0,0.0,295,103.312,0.0,1149.11,0.0,0.04189,0.0,44.8029,0.0,97.214,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:40:00,115.895,1848.11,0.0,0.0,46.06,61.9911,0.0,0.0,126.943,0.0,0.0,136.149,81.9049,100.598,0.0,23.23,0.0,0,2644.64,0.0,0.0,0.0,0.0,0.001526,147.453,0.0,106.731,43.5364,0.0,0.0,9.65779,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.965,905.289978027,0.0,0.0,0.00153,0.0,79.4736,0.0,-1.95163,0.04333,0.0,0.0,27.8,73.8,81.2836,0.0,0.0,295,101.312,0.0,1107.36,0.0,0.0,0.0,45.1545,0.0,100.116,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:45:00,108.396,1835.83,0.0,0.0,42.03,64.1911,0.0,0.0,129.299,0.0,0.0,144.936,78.7054,105.696,0.0,23.57,0.0,0,2590.84,0.0,0.0,0.0,0.0,0.001526,150.853,0.0,99.463,43.7998,0.0,0.0,9.77469,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.102,980.130004883,0.0,0.0,0.00153,0.0,82.3667,0.0,-1.65866,0.14381,0.0,0.0,31.8,73.9,79.6136,0.0,0.0,0,100.645,0.0,1051.74,0.0,0.0,0.0,45.0578,0.0,90.4158,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:50:00,107.496,1811.64,0.0,0.0,37.02,58.2819,0.0,0.0,127.334,0.0,0.0,168.275,77.8241,109.798,0.0,22.18,0.0,0,2653.14,0.0,0.0,0.0,0.0,0.001526,153.653,0.0,106.782,41.8947,0.0,0.0,9.54089,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.27,996.559997559,0.0,0.0,0.00153,0.0,86.7155,0.0,-1.85397,0.04333,0.0,82.1,31.5,73.9,80.5695,0.0,0.0,0,98.6056,0.0,995.416,0.0,0.0,0.0,44.7941,0.0,93.7081,0.1715,0.0,0.0,0.0,0.0,0.0
2023-05-28 21:55:00,104.894,1762.27,0.0,0.0,35.42,57.9239,0.0,0.0,124.646,0.0,0.0,175.332,81.2934,108.599,0.0,21.73,0.0,0,2673.84,0.0,0.0,0.0,0.0,0.001526,153.243,0.0,108.693,41.8177,0.0,0.0,9.86082,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.769,1178.31005859,0.0,0.0,0.00153,0.0,96.7865,0.0,-1.85397,0.12371,0.0,78.8,29.4,73.9,82.1186,0.0,0.0,0,100.602,0.0,943.242,0.0,0.0,0.0,44.6447,0.0,107.865,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:00:00,98.3951,1730.46,0.0,0.0,28.42,56.4922,0.0,0.0,123.01,0.0,0.0,173.869,86.1543,115.299,0.0,22.08,0.0,0,2667.47,0.0,0.0,0.0,0.0,0.001526,154.723,0.0,105.468,42.5715,0.0,0.0,9.62703,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.004,1150.95996094,0.0,0.0,0.00153,0.0,97.6745,0.0,-1.95163,0.12371,0.0,79.1,28.4,73.9,89.062,0.0,0.0,0,103.839,0.0,884.548,0.0,0.0,0.0,45.0314,0.0,113.531,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:05:00,100.296,1692.62,0.0,0.0,21.99,47.6315,0.0,0.0,118.486,0.0,0.0,161.201,88.2136,125.897,0.0,21.29,0.0,0,2623.38,0.0,0.0,0.0,0.0,0.001526,154.253,0.0,108.591,42.32,0.0,0.0,9.74392,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.047,1259.06005859,0.0,0.0,0.00153,0.0,101.08,0.0,-2.14694,0.12371,0.0,80.6,30.3,73.9,84.5905,0.0,0.0,0,104.831,0.0,834.596,0.0,0.0,0.0,45.0051,0.0,125.372,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:10:00,100.393,1652.89,0.0,0.0,18.2,45.532,0.0,0.0,118.881,0.0,0.0,148.479,89.8445,118.896,0.0,23.66,0.0,0,2619.82,0.0,0.0,0.0,0.0,0.001526,155.943,0.0,106.547,40.649,0.0,0.0,9.48244,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.14,1265.7800293,0.0,0.0,0.00153,0.0,88.8487,0.0,-2.53758,0.12371,0.0,81.2,31.3,73.7,80.8661,0.0,0.0,0,103.956,0.0,772.411,0.0,0.0,0.0,44.9084,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:15:00,98.4974,1693.81,0.0,0.0,16.59,44.3828,0.0,0.0,125.236,0.0,0.0,139.829,91.0237,115.998,0.0,23.65,0.0,0,2658.34,0.0,0.0,0.0,0.0,0.001526,156.353,0.0,103.633,39.3635,0.0,0.0,9.77469,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.992,1320.0300293,0.0,0.0,0.00153,0.0,88.3818,0.0,-1.95163,0.04333,0.0,80.7,31.5,74.0,83.7555,0.0,0.0,0,104.989,0.0,717.478,0.0,0.0,0.0,45.0314,0.0,120.841,0.1375,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:20:00,91.8949,1717.79,0.0,0.0,15.23,38.5804,0.0,0.0,121.896,0.0,0.0,137.362,90.854,110.896,0.0,24.31,0.0,0,2715.42,0.0,0.0,0.0,0.0,0.001526,148.993,0.0,105.005,40.8212,0.0,0.0,9.45168,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.646,1350.77001953,0.0,0.0,0.00153,0.0,91.7693,0.0,-1.85397,0.12371,0.0,78.8,30.6,73.7,85.3376,0.0,0.0,0,98.9242,0.0,661.348,0.0,0.0,0.0,44.715,0.0,128.444,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:25:00,89.3952,1777.04,0.0,0.0,16.01,32.5623,0.0,0.0,116.388,0.0,0.0,147.784,90.7259,108.696,0.0,23.69,0.0,0,2721.94,0.0,0.0,0.0,0.0,0.001526,154.973,0.0,101.094,42.3478,0.0,0.0,9.27634,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.417,1374.84997559,0.0,0.0,0.00153,0.0,96.7681,0.0,-2.04929,0.12371,0.0,79.9,30.0,74.0,87.6557,0.0,0.0,0,99.0378,0.0,606.879,0.0,0.0,0.0,44.9875,0.0,130.242,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:30:00,87.0981,1766.15,0.0,0.0,19.19,28.6919,0.0,0.0,116.26,0.0,0.0,150.687,89.8848,100.899,0.0,23.85,0.0,0,2656.29,0.0,0.0,0.0,0.0,0.001526,155.273,0.0,98.6314,41.3385,0.0,0.0,9.68548,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.35,1285.0300293,0.0,0.0,0.00153,0.0,111.27,0.0,-2.04929,0.12371,0.0,79.3,29.6,74.0,89.6992,0.0,0.0,0,97.0455,0.0,580.34,0.0,0.0,0.0,42.8254,0.0,135.408,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:35:00,86.7942,1809.56,0.0,0.0,19.04,26.7013,0.0,0.0,112.588,0.0,0.0,148.344,90.7039,106.4,0.0,22.62,0.0,0,2642.96,0.0,0.0,0.0,0.0,0.001526,160.483,0.0,104.04,40.1816,0.0,0.0,9.71624,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.968,1228.7800293,0.0,0.0,0.00153,0.0,119.693,0.0,-1.85397,0.12371,0.0,79.4,30.2,74.0,89.2488,0.0,0.0,0,100.565,0.0,576.336,0.0,0.0,0.0,44.9172,0.0,132.715,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:40:00,91.2933,1866.72,0.0,0.0,15.02,26.5924,0.0,0.0,114.361,0.0,0.0,147.437,90.4036,111.798,0.0,22.26,0.0,0,2618.67,0.0,0.0,0.0,0.0,0.001526,152.993,0.0,90.8427,40.622,0.0,0.0,9.86082,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.305,1134.18005371,0.0,0.0,0.00153,0.0,114.273,0.0,-1.85397,0.12371,0.0,81.2,31.6,73.8,89.2488,0.0,0.0,0,99.4736,0.0,572.332,0.0,0.0,0.0,45.049,0.0,126.642,0.1485,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:45:00,86.8955,1887.52,0.0,0.0,11.11,28.6501,0.0,0.0,113.377,0.0,0.0,138.001,88.2527,113.896,0.0,22.51,0.0,0,2642.84,0.0,0.0,0.0,0.0,0.001526,147.143,0.0,83.3397,37.7703,0.0,0.0,9.71624,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.044,1116.0,0.0,0.0,0.00153,0.0,120.188,0.0,-1.95163,0.12371,0.0,80.1,31.3,73.8,87.7656,0.0,0.0,0,97.6718,0.0,554.216,0.0,0.0,0.0,42.7726,0.0,127.12,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:50:00,84.498,1924.33,0.0,0.0,9.83,27.9907,0.0,0.0,113.506,0.0,0.0,140.902,85.9138,108.196,0.0,22.03,0.0,0,2652.09,0.0,0.0,0.0,0.0,0.001526,153.653,0.0,87.8783,35.9429,0.0,0.0,9.51013,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.925,1040.0300293,0.0,0.0,0.00153,0.0,135.084,0.0,-1.95163,0.12371,0.0,80.7,31.0,73.8,88.7984,0.0,0.0,0,101.378,0.0,560.002,0.0,0.0,0.0,43.1769,0.0,131.735,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 22:55:00,83.0946,1929.07,0.0,0.0,12.75,24.4008,0.0,0.0,118.486,0.0,0.0,166.633,82.4652,102.196,0.0,22.83,0.0,0,2587.1,0.0,0.0,0.0,0.0,0.001526,147.843,0.0,87.7005,37.514,0.0,0.0,9.27634,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.627,994.260009766,0.0,0.0,0.00153,0.0,137.766,0.0,-1.75631,0.04333,0.0,80.2,31.4,73.8,93.2369,0.0,0.0,0,98.8656,0.0,559.587,0.0,0.09401,0.0,43.0539,0.0,128.352,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28 23:00:00,84.4971,1935.39,0.0,0.0,15.68,24.6039,0.0,0.0,122.353,0.0,0.0,172.587,79.3048,111.197,0.0,23.35,0.0,0,2536.29,0.0,0.0,0.0,0.0,0.001526,150.243,0.0,69.8062,38.4439,0.0,0.0,9.30402,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.32,985.75,0.0,0.0,0.00153,0.0,129.453,0.0,-1.95163,0.14381,0.0,81.0,31.7,73.8,93.1051,0.0,0.0,0,97.1627,0.0,563.86,0.0,0.0,0.0,43.0451,0.0,130.39,0.1655,0.0,0.0,0.0,0.0,0.0
2023-05-28 23:05:00,78.3957,1973.72,0.0,0.0,16.03,25.6337,0.0,0.0,122.42,0.0,0.0,180.864,81.0748,109.696,0.0,24.03,0.0,0,2557.22,0.0,0.0,0.0,0.0,0.001526,145.143,0.0,64.7471,37.003,0.0,0.0,9.68548,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.29,900.849975586,0.0,0.0,0.00153,0.0,126.816,0.0,-1.85397,0.12371,0.0,80.1,31.3,74.0,98.884,0.0,0.0,0,99.0158,0.0,569.5,0.0,0.0,0.0,43.0099,0.0,129.868,0.1425,0.0,0.0,0.0,0.0,0.0
2023-05-28 23:10:00,79.8952,2019.92,0.0,0.0,11.45,26.0628,0.0,0.0,117.639,0.0,0.0,187.384,75.0957,108.099,0.0,23.54,0.0,0,2578.7,0.0,0.0,0.0,0.0,0.001526,146.653,0.0,70.6441,36.3317,0.0,0.0,9.71624,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.75,828.650024414,0.0,0.0,0.00153,0.0,125.608,0.0,-1.85397,0.00565,0.0,80.8,32.8,74.0,91.1714,0.0,0.0,0,100.074,0.0,559.563,0.0,0.07912,0.0,43.1681,0.0,128.3,0.0,0.0,0.0,0.0,0.0,0.0
