SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB
2023-10-09 21:40:00,15.9958,1706.92,0.0,0.0,12.74,23.8608,0.0,0.0,7.79895,0.0,0.0,32.8817,9.96292,13.7997,0.0,6.9,0.0,0,1994.7,0.0,0.0,0.0,0.0,0.001526,28.0846,0.0,8.33143,5.78473,0.0,0.0,18.1543,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,795.227,758.979980469,0.0,0.0,0.00153,0.0,9.57198,0.0,0.0,0.04333,496.9,219.813,33.8,68.9,0.0,0.0,0.0,0,16.4047,0.0,1100.03,0.0,0.0,0.0,0.59327,0.0,27.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,17.82,0.0,0.0,
2023-10-09 21:45:00,16.196,1656.63,0.0,0.0,12.91,23.8817,0.0,0.0,7.79895,0.0,0.0,26.9093,9.18288,14.3971,0.0,6.94,0.0,0,2031.49,0.0,0.0,0.0,0.0,0.001526,27.4046,0.0,10.0136,6.01007,0.0,0.0,18.1543,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,808.215,788.210021973,0.0,0.0,0.00153,0.0,10.753,0.0,0.0,0.14381,476.09,126.326,33.8,68.9,0.0,0.0,0.0,0,15.024,0.0,1100.6,0.0,0.0,0.0,0.0,0.0,24.9863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.12,0.0,0.0,
2023-10-09 21:50:00,18.6957,1626.6,0.0,0.0,13.67,25.8619,0.0,0.0,10.6173,0.0,0.0,25.0233,9.10353,15.3972,0.0,7.76,0.0,0,2064.03,0.0,0.0,0.0,0.0,0.001526,26.6546,0.0,9.34389,6.2735,0.0,0.0,18.1543,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,808.923,889.489990234,0.0,0.0,0.00153,0.0,12.9961,0.0,0.0,0.12371,381.4,106.791,34.1,69.0,0.0,0.0,0.0,0,14.2184,0.0,1100.74,0.0,0.10518,0.0,0.0,0.0,25.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.18,0.0,0.0,
2023-10-09 21:55:00,19.0961,1584.19,0.0,0.0,13.06,26.2701,0.0,0.0,14.3557,0.0,0.0,20.1587,9.26467,13.1979,0.0,7.67,0.0,0,2061.15,0.0,0.0,0.0,0.0,0.001526,25.5746,0.0,6.5604,5.95532,0.0,0.0,18.0959,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,808.728,916.559997559,0.0,0.0,0.00153,0.0,12.1813,0.0,0.0,0.12371,480.02,7.94725,34.2,68.9,0.0,0.0,0.0,0,13.2772,0.0,1100.0,0.0,0.0605,0.0,0.76027,0.0,23.9902,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.24,0.0,0.0,
2023-10-09 22:00:00,19.695,1518.88,0.0,0.0,13.31,22.5399,0.0,0.0,15.9885,0.0,0.0,17.203,9.62356,11.3969,0.0,7.78,0.0,0,2046.26,0.0,0.0,0.0,0.0,0.001526,23.6846,0.0,5.09725,5.53478,0.0,0.0,18.1266,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,805.359,964.359985352,0.0,0.0,0.00153,0.0,14.8272,0.0,0.0,0.14381,493.5,22.2498,33.8,68.9,0.0,0.0,0.0,0,13.5482,0.0,1103.13,0.0,0.0,0.0,0.91847,0.0,21.3657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.23,0.0,0.0,
2023-10-09 22:05:00,17.9979,1507.63,0.0,0.0,13.81,22.7911,0.0,0.0,19.3323,0.0,0.0,13.2631,10.854,14.2998,0.0,7.4,0.0,0,2021.84,0.0,0.0,0.0,0.0,0.001526,21.4947,0.0,4.5196,5.38799,0.0,0.0,18.0959,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,788.367,825.229980469,0.0,0.0,0.00153,0.0,22.6642,0.0,0.0,0.15386,508.06,177.197,33.9,68.9,0.0,0.0,0.0,0,14.764,0.0,1103.84,0.0,0.11263,0.0,0.86574,0.0,21.5268,0.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.09,0.0,0.0,
2023-10-09 22:10:00,17.4977,1513.17,0.0,0.0,13.89,22.653,0.0,0.0,16.9729,0.0,0.0,9.11345,11.4742,14.4989,0.0,6.22,0.0,0,2052.7,0.0,0.0,0.0,0.0,0.001526,19.4647,0.0,5.97006,5.81567,0.0,0.0,18.0682,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,769.104,749.280029297,0.0,0.0,0.00153,0.0,32.1859,0.0,0.0,0.13376,504.16,220.833,33.9,68.9,0.0,0.0,0.0,0,15.1961,0.0,1102.52,0.0,0.0,0.0,0.67237,0.0,21.5378,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.13,0.0,0.0,
2023-10-09 22:15:00,17.6949,1531.97,0.0,0.0,14.32,23.5824,0.0,0.0,14.8791,0.0,0.0,5.61532,12.7034,15.1981,0.0,5.77,0.0,0,2075.73,0.0,0.0,0.0,0.0,0.001526,18.8447,0.0,5.09725,5.61889,0.0,0.0,18.2127,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,760.412,789.530029297,0.0,0.0,0.00153,0.0,41.561,0.0,0.0,0.04333,500.01,208.802,33.9,68.9,0.0,0.0,0.0,0,15.8187,0.0,1100.77,0.0,0.06981,0.0,0.59327,0.0,23.7009,0.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.29,0.0,0.0,
2023-10-09 22:20:00,18.1987,1550.82,0.0,0.0,13.42,22.6006,0.0,0.0,13.301,0.0,0.0,3.00832,12.3836,14.0962,0.0,4.24,0.0,0,2070.16,0.0,0.0,0.0,0.0,0.001526,18.4747,0.0,4.11334,6.03387,0.0,0.0,18.0374,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,732.213,705.91998291,0.0,0.0,0.00153,0.0,49.6086,0.0,0.0,0.14381,492.2,207.543,33.9,68.9,0.0,0.0,0.0,0,16.694,0.0,1150.28,0.0,0.0,0.0,0.0,0.0,27.8648,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.0,0.0,0.0,
2023-10-09 22:25:00,14.6974,1571.03,0.0,0.0,12.51,24.001,0.0,0.0,1.90042,0.0,0.0,1.65103,13.8155,13.2997,0.0,3.13,0.0,0,2058.76,0.0,0.0,0.0,0.0,0.001526,18.8947,0.0,2.38358,6.29493,0.0,0.0,18.2127,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,721.398,711.780029297,0.0,0.0,0.00153,0.0,55.0011,0.0,0.0,0.15386,504.42,210.875,34.1,68.9,0.0,0.0,0.0,0,16.3754,0.0,1111.19,0.0,0.0,0.0,0.6548,0.0,26.2437,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.04,0.0,0.0,
2023-10-09 22:30:00,14.2961,1604.02,0.0,0.0,10.84,25.0497,0.0,0.0,6.74815,0.0,0.0,0.0,12.8951,15.7999,0.0,2.85,0.0,0,2052.73,0.0,0.0,0.0,0.0,0.001526,17.9147,0.0,1.13625,5.79187,0.0,0.0,17.8928,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,706.529,754.409973145,0.0,0.0,0.00153,0.0,57.4365,0.0,0.0,0.04333,501.78,203.193,34.0,69.0,0.0,0.0,0.0,0,15.5404,0.0,1096.49,0.0,0.0,0.0,1.22609,0.0,23.1931,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.02,0.0,0.0,
2023-10-09 22:35:00,15.2988,1663.03,0.0,0.0,7.12,24.1915,0.0,0.0,9.56655,0.0,0.0,0.0,12.9036,14.8972,0.0,1.68,0.0,0,2076.34,0.0,0.0,0.0,0.0,0.001526,16.0048,0.0,0.04443,5.26897,0.0,0.0,18.1543,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,705.04,642.020019531,0.0,0.0,0.00153,0.0,56.4385,0.0,0.0,0.12371,506.55,212.581,34.3,69.0,0.0,0.0,0.0,0,13.4603,0.0,1098.42,0.0,0.0,0.0,1.15578,0.0,20.0485,1.36148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,17.96,0.0,0.0,
2023-10-09 22:40:00,11.3976,1681.09,0.0,0.0,4.9,22.2113,0.0,0.0,12.5822,0.0,0.0,0.0,12.9537,14.698,0.0,0.84,0.0,0,2056.93,0.0,0.0,0.0,0.0,0.001526,12.3298,0.0,0.0,3.80899,0.0,0.0,17.9513,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,697.642,645.369995117,0.0,0.0,0.00153,0.0,61.5564,0.0,0.0,0.13376,506.91,197.961,34.0,69.0,0.0,0.0,0.0,0,12.9183,0.0,1099.74,0.0,0.0,0.0,1.02394,0.0,19.4357,1.33248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,17.99,0.0,0.0,
2023-10-09 22:45:00,9.49958,1698.21,0.0,0.0,2.95,24.0512,0.0,0.0,13.7619,0.0,0.0,0.0,11.263,14.9989,0.0,0.57,0.0,0,2075.48,0.0,0.0,0.0,0.0,0.001526,11.5648,0.0,0.0,3.22341,0.0,0.0,18.1266,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,698.766,583.640014648,0.0,0.0,0.00153,0.0,69.1646,0.0,0.0,0.1639,506.52,201.854,34.0,69.0,0.0,0.0,0.0,0,13.9217,0.0,1099.94,0.0,0.0,0.0,1.4634,0.0,19.3027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.13,0.0,0.0,
2023-10-09 22:50:00,8.79965,1710.76,0.0,0.0,1.95,25.6714,0.0,0.0,13.2385,0.0,0.0,0.0,11.1446,15.2998,0.0,0.02,0.0,0,2075.85,0.0,0.0,0.0,0.0,0.001526,9.99485,0.0,0.0,2.61482,0.0,0.0,18.0374,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,696.031,648.91998291,0.0,0.0,0.00153,0.0,71.6274,0.0,0.0,0.04333,499.52,200.312,34.0,69.0,0.0,0.0,0.0,0,13.2772,0.0,1099.72,0.0,0.0,0.0,2.04349,0.0,19.1916,1.13248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.0,0.0,0.0,
2023-10-09 22:55:00,7.39521,1707.17,0.0,0.0,1.46,24.7943,0.0,0.0,13.6291,0.0,0.0,0.0,11.3936,15.0963,0.0,-0.05,0.0,0,2073.29,0.0,0.0,0.0,0.0,0.001526,9.52486,0.0,0.0,1.92767,0.0,0.0,18.1543,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,692.442,591.719970703,0.0,0.0,0.00153,0.0,65.2827,0.0,0.0,0.12371,493.96,182.602,33.7,69.0,0.0,0.0,0.0,0,13.2003,0.0,1101.16,0.0,0.0,0.0,2.20169,0.0,17.3483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.01,0.0,0.0,
2023-10-09 23:00:00,4.39864,1677.28,0.0,0.0,0.68,24.5431,0.0,0.0,17.8245,0.0,0.0,0.0,11.7037,17.3973,0.0,0.0,0.0,0,2030.1,0.0,0.0,0.0,0.0,0.001526,9.25486,0.0,0.0,1.5476,0.0,0.0,18.2127,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,687.779,666.450012207,0.0,0.0,0.00153,0.0,65.2094,0.0,0.0,0.14381,493.38,186.748,33.4,69.0,0.0,0.0,0.0,0,12.0284,0.0,1100.18,0.0,0.0,0.0,1.68313,0.0,17.6986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,17.79,0.0,0.0,
2023-10-09 23:05:00,1.79392,1647.28,0.0,0.0,0.0,30.2723,0.0,0.0,19.3987,0.0,0.0,0.0,10.9529,19.6984,0.0,-0.05,0.0,0,2054.1,0.0,0.0,0.0,0.0,0.001526,7.57488,0.0,0.0,1.19768,0.0,0.0,18.1851,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,704.845,665.380004883,0.0,0.0,0.00153,0.0,67.1137,0.0,0.0,0.12371,497.87,196.617,34.2,68.7,0.0,0.0,0.0,0,11.0359,0.0,1098.84,0.0,0.06981,0.0,1.68313,0.0,19.3478,0.1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.18,0.0,0.0,
2023-10-09 23:10:00,1.09857,1621.01,0.0,0.0,0.0,28.11,0.0,0.0,19.9222,0.0,0.0,0.0,10.7649,21.6986,0.0,-0.03,0.0,0,2076.17,0.0,0.0,0.0,0.0,0.001526,6.6949,0.0,0.0,1.46429,0.0,0.0,18.0682,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,705.968,713.890014648,0.0,0.0,0.00153,0.0,66.1708,0.0,0.0,0.12371,505.24,199.618,33.9,69.0,0.0,0.0,0.0,0,11.0103,0.0,1101.5,0.0,0.05492,0.0,2.23685,0.0,17.4545,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,17.71,0.0,0.0,
2023-10-09 23:15:00,1.09857,1640.74,0.0,0.0,0.0,26.1821,0.0,0.0,19.4651,0.0,0.0,2.35447,8.60426,18.9992,0.0,-0.03,0.0,0,2063.03,0.0,0.0,0.0,0.0,0.001526,6.2749,0.0,0.0,1.00011,0.0,0.0,18.2435,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,685.167,625.539978027,0.0,0.0,0.00153,0.0,59.9176,0.0,0.0,0.12371,491.54,195.358,33.6,69.0,0.0,0.0,0.0,0,11.3436,0.0,1099.37,0.0,0.0,0.0,2.42142,0.0,15.4623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,17.96,0.0,0.0,
2023-10-09 23:20:00,0.79767,1633.12,0.0,0.0,0.08,28.7819,0.0,0.0,20.055,0.0,0.0,4.03449,7.823,22.1986,0.0,-0.05,0.0,0,2072.82,0.0,0.0,0.0,0.0,0.001526,5.53992,0.0,0.0,0.67399,0.0,0.0,18.0374,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,695.274,648.950012207,0.0,0.0,0.00153,0.0,55.8801,0.0,0.0,0.14381,495.0,197.51,33.6,69.0,0.0,0.0,0.0,0,11.794,0.0,1101.52,0.0,0.0121,0.0,2.94878,0.0,15.1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.16,0.0,0.0,
2023-10-09 23:25:00,0.49935,1579.75,0.0,0.0,1.05,26.2115,0.0,0.0,18.219,0.0,0.0,4.60136,6.79393,19.8975,0.0,0.0,0.0,0,2054.51,0.0,0.0,0.0,0.0,0.001526,4.70993,0.0,0.0,0.49625,0.0,0.0,18.2435,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,691.539,651.91998291,0.0,0.0,0.00153,0.0,59.5331,0.0,0.0,0.12371,495.62,191.782,33.9,69.0,0.0,0.0,0.0,0,11.783,0.0,1099.11,0.0,0.0,0.0,3.10698,0.0,15.2938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.09,0.0,0.0,
2023-10-09 23:30:00,0.0,1543.49,0.0,0.0,1.41,26.7913,0.0,0.0,17.6292,0.0,0.0,4.00702,5.64279,18.4992,0.0,0.0,0.0,0,2060.25,0.0,0.0,0.0,0.0,0.001526,3.80994,0.0,0.0,0.37089,0.0,0.0,18.0959,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,706.92,675.059997559,0.0,0.0,0.00153,0.0,64.0192,0.0,0.0,0.04333,505.34,197.629,33.9,69.0,0.0,0.0,0.0,0,9.10048,0.0,1100.4,0.0,0.0,0.0,2.83452,0.0,11.523,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.09,0.0,0.0,
2023-10-09 23:35:00,0.0,1528.58,0.0,0.0,1.47,25.2611,0.0,0.0,15.5315,0.0,0.0,4.67536,6.11276,20.0967,0.0,0.28,0.0,0,2067.01,0.0,0.0,0.0,0.0,0.001526,2.49996,0.0,0.0,0.20981,0.0,0.0,18.302,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,709.068,624.08001709,0.0,0.0,0.00153,0.0,61.7304,0.0,0.0,0.12371,508.85,206.932,33.9,69.0,0.0,0.0,0.0,0,6.4564,0.0,1098.32,0.0,0.17778,0.0,3.7398,0.0,10.1826,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.32,0.0,0.0,
2023-10-09 23:40:00,0.0,1548.08,0.0,0.0,1.19,20.2416,0.0,0.0,16.5159,0.0,0.0,6.06546,5.17281,18.9992,0.0,0.41,0.0,0,2071.5,0.0,0.0,0.0,0.0,0.001526,2.24997,0.0,0.0,0.0,0.0,0.0,18.0959,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,698.936,713.590026855,0.0,0.0,0.00153,0.0,71.5175,0.0,0.0,0.13376,499.53,193.364,33.8,69.0,0.0,0.0,0.0,0,4.60334,0.0,1102.06,0.0,0.0,0.0,3.68707,0.0,10.1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,17.82,0.0,0.0,
2023-10-09 23:45:00,0.0,1538.76,0.0,0.0,1.31,18.8307,0.0,0.0,14.9416,0.0,0.0,6.78187,4.34394,19.8975,0.0,0.37,0.0,0,2074.41,0.0,0.0,0.0,0.0,0.001526,1.78497,0.0,0.0,0.0,0.0,0.0,17.979,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,697.374,727.989990234,0.0,0.0,0.00153,0.0,96.3378,0.0,0.0,0.15386,502.2,189.59,34.1,69.0,0.0,0.0,0.0,0,3.79767,0.0,1098.35,0.0,0.0,0.0,4.1529,0.0,10.4622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.18,0.0,0.0,
2023-10-09 23:50:00,0.49935,1508.68,0.0,0.0,0.94,19.9129,0.0,0.0,13.9572,0.0,0.0,8.53437,3.86419,18.9992,0.0,0.84,0.0,0,2066.47,0.0,0.0,0.0,0.0,0.001526,1.36498,0.0,0.0,0.0,0.0,0.0,18.3604,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,696.3,715.739990234,0.0,0.0,0.00153,0.0,113.385,0.0,0.0,0.12371,497.72,184.75,33.9,69.0,0.0,0.0,0.0,0,2.85649,0.0,1097.79,0.0,0.0,0.0,3.55523,0.0,13.796,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.16,0.0,0.0,
2023-10-09 23:55:00,0.49935,1484.48,0.0,0.0,1.0,16.7417,0.0,0.0,15.1369,0.0,0.0,10.0618,3.15557,19.2957,0.0,1.2,0.0,0,2064.37,0.0,0.0,0.0,0.0,0.001526,1.79997,0.0,0.0,0.0,0.0,0.0,18.3604,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,695.933,606.75,0.0,0.0,0.00153,0.0,110.565,0.0,0.0,0.15386,507.1,175.044,33.8,69.0,0.0,0.0,0.0,0,1.04555,0.0,1099.67,0.0,0.0,0.0,3.85406,0.0,16.1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,17.73,0.0,0.0,
2023-10-10 00:00:00,1.29831,1484.04,0.0,0.0,0.54,18.7407,0.0,0.0,13.7619,0.0,0.0,11.4351,2.63554,20.4993,0.0,1.38,0.0,0,2056.81,0.0,0.0,0.0,0.0,0.001526,2.19997,0.0,0.0,0.0,0.0,0.0,18.0682,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,699.352,703.5,0.0,0.0,0.00153,0.0,99.5056,0.0,0.0,0.14381,506.66,159.81,33.8,69.0,0.0,0.0,0.0,0,0.71595,0.0,1104.16,0.0,0.0,0.0,4.17926,0.0,20.4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.12,0.0,0.0,
2023-10-10 00:05:00,1.29831,1521.93,0.0,0.0,0.02,18.8119,0.0,0.0,6.68565,0.0,0.0,9.17067,1.74624,21.0967,0.0,2.25,0.0,0,2076.39,0.0,0.0,0.0,0.0,0.001526,1.32998,0.0,0.0,0.0,0.0,0.0,17.9513,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,704.112,750.119995117,0.0,0.0,0.00153,0.0,97.876,0.0,0.0,0.12371,505.73,105.615,34.1,69.0,0.0,0.0,0.0,0,0.52552,0.0,1050.89,0.0,5.16315,0.0,4.46931,0.0,21.5122,0.0765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,17.99,0.0,0.0,
2023-10-10 00:10:00,1.49805,1571.33,0.0,0.0,0.0,18.4811,0.0,0.0,0.0,0.0,0.0,7.73327,1.02785,20.9994,0.0,2.65,0.0,0,2078.34,0.0,0.0,0.0,0.0,0.001526,2.10997,0.0,0.0,0.0,0.0,0.0,18.1851,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,704.674,803.760009766,0.0,0.0,0.00153,0.0,97.5006,0.0,0.0,0.04333,508.77,75.799,34.1,69.0,0.0,0.0,0.0,0,0.0,0.0,994.464,0.0,0.0,0.0,5.27791,0.0,21.9931,0.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.05,0.0,0.0,
2023-10-10 00:15:00,1.6978,1613.05,0.0,0.0,0.0,18.4811,0.0,0.0,0.0,0.0,0.0,9.03105,0.70802,22.2959,0.0,3.02,0.0,0,2072.38,0.0,0.0,0.0,0.0,0.001526,2.66996,0.0,0.0,0.0,0.0,0.0,17.9513,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,697.301,783.070007324,0.0,0.0,0.00153,0.0,102.298,0.0,0.0,0.13376,497.09,59.9542,33.8,69.0,0.0,0.0,0.0,0,0.26551,0.0,942.949,0.0,0.0,0.0,5.02303,0.0,22.1286,0.1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,17.94,0.0,0.0,
2023-10-10 00:20:00,2.09987,1624.38,0.0,0.0,0.0,15.1718,0.0,0.0,0.0,0.0,0.0,10.1801,0.80812,22.1986,0.0,3.19,0.0,0,2065.38,0.0,0.0,0.0,0.0,0.001526,2.57996,0.0,0.0,0.0,0.0,0.0,18.2712,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,689.561,776.450012207,0.0,0.0,0.00153,0.0,99.1943,0.0,0.0,0.13376,493.96,53.908,33.5,69.0,0.0,0.0,0.0,0,0.2472,0.0,896.536,0.0,0.21874,0.0,4.61872,0.0,21.5891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.1,0.0,0.0,
2023-10-10 00:25:00,2.39818,1612.73,0.0,0.0,0.0,17.6208,0.0,0.0,0.0,0.0,0.0,10.4715,0.46754,22.9995,0.0,3.03,0.0,0,2050.92,0.0,0.0,0.0,0.0,0.001526,1.81997,0.0,0.0,0.0,0.0,0.0,18.0959,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,664.146,791.700012207,0.0,0.0,0.00153,0.0,98.2971,0.0,0.0,0.04333,502.24,39.8485,34.1,69.0,0.0,0.0,0.0,0,0.0,0.0,898.685,0.0,0.00093,0.0,3.61675,0.0,21.8418,0.0695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.33,0.0,0.0,
2023-10-10 00:30:00,2.19844,1577.62,0.0,0.0,0.0,17.2419,0.0,0.0,0.0,0.0,0.0,10.3822,0.3772,20.5967,0.0,2.75,0.0,0,2052.95,0.0,0.0,0.0,0.0,0.001526,1.78997,0.0,0.0,0.39628,0.0,0.0,18.2435,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,633.75,743.049987793,0.0,0.0,0.00153,0.0,94.4427,0.0,0.0,0.12371,498.35,45.0507,34.0,69.0,0.0,0.0,0.0,0,0.28016,0.0,895.901,0.0,0.01024,0.0,2.97514,0.0,22.6462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.41,0.0,0.0,
2023-10-10 00:35:00,2.89731,1573.4,0.0,0.0,0.79,16.4612,0.0,0.0,0.0,0.0,0.0,11.1185,0.14832,17.6982,0.0,3.05,0.0,0,2076.26,0.0,0.0,0.0,0.0,0.001526,1.22998,0.0,0.0,1.01518,0.0,0.0,18.1543,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,667.808,736.16998291,0.0,0.0,0.00153,0.0,85.5711,0.0,0.0,0.17395,506.17,30.3019,33.6,69.0,0.0,0.0,0.0,0,0.34974,0.0,899.295,0.0,7.56834,0.0,3.61675,0.0,21.4585,1.65047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.23,0.0,0.0,
2023-10-10 00:40:00,2.49935,1558.19,0.0,0.0,0.43,15.2722,0.0,0.0,0.0,0.0,0.0,10.4479,0.0885,14.198,0.0,2.02,0.0,0,2069.01,0.0,0.0,0.0,0.0,0.001526,0.49499,0.0,0.0,1.70947,0.0,0.0,18.0682,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,690.44,735.809997559,0.0,0.0,0.00153,0.0,72.8176,0.0,0.0,0.04333,494.4,39.0352,33.6,69.0,0.0,0.0,0.0,0,0.74708,0.0,901.151,0.0,1.08811,0.0,3.70465,0.0,21.417,0.2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.01,0.0,0.0,
2023-10-10 00:45:00,1.89754,1574.52,0.0,0.0,0.57,17.1624,0.0,0.0,0.0,0.0,0.0,10.6386,0.0,12.2996,0.0,1.72,0.0,0,2066.89,0.0,0.0,0.0,0.0,0.001526,0.45499,0.0,0.0,1.4746,0.0,0.0,18.0682,0.0,0.0,,0.0,0.0,0.0,0.0,0.033,0.0,0.0,675.987,700.729980469,0.0,0.0,0.00153,0.0,67.7088,0.0,0.0,0.12371,506.85,91.8868,34.0,69.0,0.0,0.0,0.0,0,0.33143,0.0,901.981,0.0,8.27575,0.0,3.52886,0.0,19.5468,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94404,18.16,0.0,0.0,
