SETTLEMENTDATE,ADPBA1,ADPPV,AGLHAL,ANGASTON,BARKIPS,BLUFF,BNGSF,BOWWBA,BOWWPV,CANUNDA1,CATHROCK,CLEMGPWF,DALNTH,DG_SA1,DRYCGT,HALLWF,HALLWF2,HORNSDAL,HORNSDAL2,HORNSDAL3,HORNSDPR,HVWWBA,HVWWPV,LADBROKE,LBB,LGAPWF,LGAPWF2,LKBONNY1,LKBONNY3,LKBONNY_2,LONSDALE,MAPS2PV,MAPS3PV,MBPS2PV,MINTARO,MTMILLAR,MWPSPV,NBHWF,NETIC,NPPPPS,OSBORNE,PAREPW,PORTLCN,QUARANTN,SNAPPER1,SNOWNTH,SNOWSTH,SNOWTOWN,SNUG,STANVAC,STARFHILL,TBSF,TORRIS,WATERLWF,WGWF,WPWF
2022-07-03 04:40:00,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,2.00234,3.1,14.8392,0.0,0,0,39.75,36.7,12.8,11.1,11.1,0.0,0.0,0.0,0.03,0.0,79.04,37.36,0.71448,3.34932,8.26652,0.0,0.0,0,0.0,0.08545,18.7,0.0,42.4,281.700012207,183.619,149.84,0,0.0,0.0,0.0,89.3,40.1,57.9914,0,0,2.19936,0.0,82,41.1,51.9,0.55
2022-07-03 04:45:00,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,2.00234,4.4,12.8943,0.0,0,0,40.85,39.34,13.6,12.7,10.4,0.0,0.001,0.0,0.03,0.0,81.57,43.44,0.62517,5.19145,9.53907,0.0,0.0,0,0.0,0.08545,19.2,0.0,39.5,287.480010986,182.276,152.44,0,0.0,0.0,0.0,83.8,39.0,58.1084,0,0,4.39872,0.0,81,40.4,51.7,3.36
2022-07-03 04:50:00,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,3.20374,4.9,16.3519,0.0,0,0,43.07,42.07,14.1,12.0,11.6,0.0,0.001,0.0,0.03,0.0,81.72,42.97,0.71448,4.63323,11.2528,0.0,0.0,0,0.0,0.08545,19.6,0.0,44.3,256.410003662,182.276,150.64,0,0.0,0.0,0.0,72.3,38.3,54.0554,0,0,5.19848,0.0,82,42.7,55.8,20.15
2022-07-03 04:55:00,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,3.70432,3.7,12.5341,0.0,0,0,45.41,39.99,11.6,12.8,13.9,0.0,0.0,0.0,0.03,0.0,80.2,45.63,1.33964,5.07981,11.0741,0.0,0.0,0,0.0,0.08545,20.6,0.0,42.8,225.449996948,181.605,151.49,0,0.0,0.0,0.0,60.8,35.8,47.3704,0,0,4.89857,0.0,80,41.7,53.8,32.32
2022-07-03 05:00:00,0.0,0.0,0.0,-0.1,0.0,12.9,0.0,0.0,0.0,4.70549,4.2,12.8943,0.0,0,0,49.44,37.97,14.6,14.0,11.5,0.0,0.0,0.0,0.03,0.0,87.75,44.07,1.42895,4.63323,14.2279,0.0,0.0,0,0.0,0.08545,20.6,0.0,45.3,214.990005493,182.948,148.76,0,0.0,0.0,0.0,58.7,35.7,48.6238,0,0,4.89857,0.0,82,42.6,50.4,23.92
2022-07-03 05:05:00,0.0,0.0,0.0,-0.1,0.0,14.4,0.0,0.0,0.001,5.90689,3.1,13.8307,0.0,0,0,50.68,33.56,13.5,15.1,14.3,0.0,0.001,0.0,0.03,0.0,83.41,44.06,1.96481,5.69385,16.2206,0.0,0.0,0,0.0,0.08545,24.9,0.0,47.5,181.330001831,180.263,151.09,0,0.0,0.0,0.0,54.5,30.3,52.9422,0,0,2.49927,0.0,109,50.7,41.2,17.04
2022-07-03 05:10:00,0.0,0.0,0.0,-0.1,0.0,15.6,0.0,0.0,0.001,6.40747,3.0,11.8858,0.0,0,0,53.47,39.23,16.0,15.8,16.1,0.0,0.001,0.0,0.03,0.0,82.8,48.39,3.03652,5.74967,18.5538,0.0,0.0,0,0.0,0.08545,24.9,0.0,49.3,213.899993896,180.263,149.76,0,0.0,0.0,0.0,52.5,30.1,47.2583,0,0,1.39959,0.0,104,49.4,40.2,9.3
2022-07-03 05:15:00,0.0,0.0,0.0,-0.1,0.0,16.7,0.0,0.0,0.001,6.30736,2.3,10.229,0.0,0,0,51.59,41.43,18.4,19.4,15.6,0.0,0.0,0.0,0.03,0.0,84.07,48.91,3.12583,5.02399,21.3225,0.0,0.0,0,0.0,0.08545,28.3,0.0,51.0,192.940002441,184.961,149.86,0,0.0,0.0,0.0,56.1,27.7,49.6213,0,0,2.09939,0.0,116,41.8,42.8,13.99
2022-07-03 05:20:00,0.0,0.0,0.0,-0.1,0.0,16.5,0.0,0.0,0.001,6.20724,2.2,11.9578,0.0,0,0,52.56,42.72,17.7,18.1,16.6,0.0,0.0,0.0,0.03,0.0,84.57,50.89,4.37616,4.96816,21.2276,0.0,0.0,0,0.0,0.08545,28.8,0.0,49.1,175.11000061,181.605,149.54,0,0.0,0.0,0.0,56.2,27.9,46.4056,0,0,2.59924,0.0,109,56.1,55.1,13.4
2022-07-03 05:25:00,0.011,0.0,0.0,-0.1,0.0,17.8,0.0,0.0,0.001,7.90923,1.4,12.6782,0.0,0,0,55.92,46.23,20.8,22.8,18.0,0.0,0.0,0.0,0.02,0.0,91.91,54.47,3.84031,5.35892,20.9206,0.0,0.0,0,0.0,0.08545,26.8,0.0,47.6,145.899993896,182.948,150.64,0,0.0,0.0,0.0,52.6,30.7,41.169,0,0,2.59924,0.0,118,53.1,58.1,17.31
2022-07-03 05:30:00,0.0,0.0,0.0,-0.1,0.0,15.9,0.0,0.0,0.001,8.00934,0.8,14.1909,0.0,0,0,55.8,42.69,24.4,26.7,15.0,0.0,0.0,0.0,0.03,0.0,92.77,57.27,4.91202,5.91714,20.1112,0.0,0.0,0,0.0,0.08545,26.8,0.0,47.5,140.440002441,181.605,149.44,0,0.0,0.0,0.0,54.5,33.6,41.3503,0,0,1.59953,0.0,113,45.5,55.9,15.26
2022-07-03 05:35:00,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.001,6.30736,0.0,12.7502,0.0,0,0,47.95,43.0,27.2,26.6,19.2,0.0,0.0,0.0,0.03,0.0,96.1,64.3,5.98373,4.01919,19.7541,0.0,0.0,0,0.0,0.08545,25.4,0.0,47.6,137.929992676,184.29,151.11,0,0.0,0.0,0.0,54.3,34.9,43.6354,0,0,1.79948,0.0,120,50.8,50.7,2.78
2022-07-03 05:40:00,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.001,5.90689,0.0,17.7926,0.0,0,0,54.78,43.25,24.4,26.0,17.9,0.0,0.0,0.0,0.03,0.0,92.16,71.26,6.34097,2.40035,16.3604,0.0,0.0,0,0.0,0.08545,21.6,0.0,52.6,137.449996948,180.263,150.56,0,0.0,0.0,0.0,54.4,32.0,47.2838,0,0,1.6995,0.0,117,56.4,50.9,1.43
2022-07-03 05:45:00,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.001,5.70666,0.0,14.1909,0.0,0,0,55.97,44.21,26.5,21.9,19.5,0.0,0.0,0.0,0.03,0.0,93.88,66.19,8.12716,3.51679,16.7177,0.0,0.0,0,0.0,0.08545,21.1,0.0,52.6,162.039993286,184.961,151.29,0,0.0,0.0,0.0,59.8,34.0,49.3895,0,0,1.79948,0.0,119,55.3,50.0,2.66
2022-07-03 05:50:00,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.001,5.30619,0.7,11.7417,0.0,0,0,55.45,38.38,28.7,23.5,18.8,0.0,0.0,0.0,0.03,0.0,96.08,63.1,7.14476,5.3031,15.735,0.0,0.0,0,0.0,0.08545,20.6,0.0,50.7,156.970001221,184.29,148.54,0,0.0,0.0,0.0,56.0,43.3,50.923,0,0,1.39959,0.0,121,54.0,55.7,9.99
2022-07-03 05:55:00,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.001,4.10479,2.1,13.0383,0.0,0,0,56.43,40.38,29.5,22.7,19.5,0.0,0.0,0.0,0.03,0.0,94.75,69.8,6.96614,4.57741,16.7342,0.0,0.0,0,0.0,0.08545,20.6,0.0,54.6,136.570007324,180.934,150.96,0,0.0,0.0,0.0,55.6,50.6,50.5808,0,0,0.59983,0.0,113,50.1,63.0,12.38
2022-07-03 06:00:00,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.001,5.30619,3.3,14.6951,0.0,0,0,52.84,43.63,27.2,22.4,17.5,0.0,0.0,0.0,0.03,0.0,97.73,65.5,5.35857,4.52159,18.978,0.0,0.0,0,0.0,0.08545,18.2,0.0,52.0,123.589996338,183.619,149.91,0,0.0,0.0,0.0,64.5,48.6,55.4431,0,0,0.59983,0.0,114,50.1,69.9,8.49
2022-07-03 06:05:00,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,5.20607,4.7,13.3265,0.0,0,0,52.82,46.05,30.3,22.4,20.3,0.0,0.0,0.0,0.03,0.0,96.55,58.82,5.26926,5.41474,16.9909,0.0,0.0,0,0.0,0.08545,14.4,0.0,54.3,155.039993286,184.961,149.16,0,0.0,0.0,0.0,75.1,58.3,57.4381,0,0,0.6998,0.0,118,53.9,80.9,7.53
2022-07-03 06:10:00,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,5.90689,5.2,16.3519,0.0,0,0,54.27,45.03,29.3,21.8,19.0,0.0,0.0,0.0,0.03,0.0,96.19,63.37,4.64409,4.24248,19.8545,0.0,0.0,0,0.0,0.08545,15.3,0.0,53.8,104.099998474,179.592,149.16,0,0.0,0.0,0.0,74.8,60.7,72.3422,0,0,0.6998,0.0,103,50.3,83.9,5.28
2022-07-03 06:15:00,0.008,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,7.70899,5.8,17.9367,0.0,0,0,53.8,44.91,27.1,18.8,16.9,0.0,0.0,0.0,0.03,0.0,101.33,60.25,5.44788,6.81029,19.7761,0.0,0.0,0,0.0,0.08545,14.8,0.0,60.3,54.1500015259,181.605,150.86,0,0.0,0.0,0.0,83.1,66.7,70.7079,0,0,0.6998,0.0,108,48.7,80.0,13.75
2022-07-03 06:20:00,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,8.71016,8.6,16.5681,0.0,0,0,65.31,47.2,27.5,24.9,15.3,0.0,0.0,0.0,0.03,0.0,93.45,64.57,7.23406,4.91234,18.8664,0.0,0.0,0,0.0,0.08545,13.9,0.0,60.0,51.3800010681,178.921,149.01,0,0.0,0.0,0.0,83.9,66.5,73.6358,0,0,1.49956,0.0,107,43.2,84.0,21.74
2022-07-03 06:25:00,0.006,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,9.61121,8.8,15.3435,0.0,0,0,68.47,47.4,28.5,24.2,14.3,0.0,0.0,0.0,0.03,0.0,88.4,68.24,10.6278,4.68905,24.0688,0.0,0.0,0,0.0,0.08545,15.3,0.0,59.6,39.2099990845,181.605,149.99,0,0.0,0.0,0.0,92.0,72.4,72.0101,0,0,1.59953,0.0,111,44.3,88.6,32.97
2022-07-03 06:30:00,0.044,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,7.10829,6.7,18.0808,0.0,0,0,65.02,48.79,28.4,22.9,16.2,0.0,0.0,0.0,0.03,0.0,91.23,71.07,10.1813,5.8055,23.8065,0.0,0.0,0,0.0,0.08545,12.4,0.0,61.8,3.92000007629,182.948,151.34,0,0.0,0.0,0.0,98.6,72.8,78.0504,0,0,1.79948,0.0,114,54.4,95.9,27.06
2022-07-03 06:35:00,0.021,0.0,0.0,0.0,86.9,28.5,0.0,0.0,0.0,9.5111,7.4,16.9282,0.0,0,0,67.03,44.85,27.2,24.0,17.0,0.0,0.001,0.0,0.03,0.0,104.28,75.65,12.0568,4.01919,19.6145,0.0,0.0,0,0.0,0.08545,11.5,0.0,58.0,0.0,182.948,151.29,0,0.0,0.0,0.0,97.4,79.9,78.5149,0,0,1.39959,0.0,112,64.4,98.9,23.88
2022-07-03 06:40:00,0.031,0.0,0.0,0.0,87.42,29.8,0.0,0.0,0.0,7.20841,9.1,17.9367,0.0,0,0,66.69,41.85,36.4,27.0,17.8,0.0,0.001,0.0,0.02,0.0,102.54,74.04,13.3964,4.74488,17.3482,0.0,0.0,0,0.0,0.08545,10.0,0.0,63.0,0.0,181.605,151.86,0,0.0,0.0,0.0,97.9,84.4,80.9154,0,0,0.89974,0.0,112,56.7,92.4,25.62
2022-07-03 06:45:00,0.0,0.0,0.0,0.0,87.79,29.2,0.0,0.0,0.0,7.00817,8.4,16.3519,0.0,0,0,72.72,43.79,27.2,26.3,17.3,0.0,0.001,0.0,0.03,0.0,101.86,77.5,11.7888,3.07021,17.6163,0.0,0.0,0,0.0,0.08545,10.5,0.0,64.1,0.0,184.961,149.77,0,0.0,0.0,0.0,99.1,80.9,82.0608,0,0,0.49985,0.0,115,54.0,88.8,17.66
2022-07-03 06:50:00,0.221,0.0,0.0,0.0,89.34,31.0,0.0,0.0,0.0,5.90689,7.3,19.2334,0.0,0,0,70.95,48.94,27.5,24.3,15.4,2.2,0.001,0.0,0.03,0.0,100.49,77.14,11.9675,3.46097,14.8309,0.0,0.0,0,0.0,0.08545,9.6,0.0,75.4,0.0,184.29,150.24,0,0.0,0.0,0.0,103.8,78.4,82.5388,0,0,0.39988,0.0,124,50.4,84.9,29.67
2022-07-03 06:55:00,0.141,0.0,0.0,0.0,88.62,28.2,0.0,0.0,0.0,5.50642,6.2,18.6571,0.0,0,0,69.92,49.45,30.3,28.0,19.0,2.3,0.0,0.0,0.03,0.15,104.31,78.59,9.02025,2.84693,15.4785,0.0,0.0,0,0.0,0.08545,9.1,0.0,75.2,0.0,184.29,150.07,0,0.0,0.0,0.0,105.2,77.3,79.6872,0,0,0.79977,0.0,126,56.4,93.9,32.84
2022-07-03 07:00:00,0.0,0.0,0.0,0.0,88.7,26.7,0.0,0.0,0.0,4.30502,5.2,21.1063,0.0,0,0,67.3,46.47,36.5,28.5,19.8,0.0,0.0,0.0,0.03,0.0,106.47,72.86,9.91335,3.12604,12.4419,0.0,0.0,0,0.0,0.08545,8.6,0.0,72.2,0.0,184.29,150.06,0,0.0,0.0,0.0,103.5,72.6,78.3174,0,0,1.59953,0.0,123,51.0,97.0,37.9
2022-07-03 07:05:00,0.044,0.0,0.0,0.0,91.2,26.1,0.0,0.0,0.0,4.30502,5.0,24.0597,0.0,0,0,71.17,48.73,35.7,29.7,20.4,2.3,0.0,0.0,0.03,0.0,106.36,77.85,8.03785,3.74008,10.9682,0.0,0.0,0,0.0,0.08545,7.6,0.0,73.2,0.0,185.632,149.64,0,0.0,0.0,0.0,106.3,70.2,80.6691,0,0,0.99971,0.0,126,45.8,100.3,22.62
2022-07-03 07:10:00,0.0,0.0,0.0,0.0,86.73,25.8,0.0,0.0,0.0,4.70549,2.9,18.8732,0.0,0,0,71.18,48.93,32.0,29.0,19.7,0.0,0.0,0.0,0.03,0.0,108.87,72.91,7.41268,5.24728,11.5262,0.0,0.0,0,0.0,0.08545,8.1,0.0,77.9,0.0,182.276,150.14,0,0.0,0.0,0.0,101.5,74.2,79.0166,0,0,0.59983,0.0,116,52.3,95.8,24.16
2022-07-03 07:15:00,0.0,0.0,0.0,0.0,86.34,22.5,0.0,0.0,0.0,4.30502,4.0,17.5045,0.0,0,0,75.31,50.05,33.5,32.4,19.0,0.0,0.0,0.0,0.03,0.0,106.13,67.92,8.30578,4.46577,14.7359,0.0,0.0,0,0.0,0.08545,7.6,0.0,81.9,0.0,180.934,152.11,0,0.0,0.0,0.0,113.6,80.4,86.2716,0,0,0.59983,0.0,114,47.7,97.3,14.44
2022-07-03 07:20:00,0.0,0.0,0.0,0.0,88.35,22.2,0.0,0.0,0.0,5.70666,4.3,17.4325,0.0,0,0,77.71,45.75,36.3,31.2,23.0,0.0,0.0,0.0,0.03,0.0,107.06,68.3,6.69821,5.47056,14.3395,0.0,0.0,0,0.0,0.08545,8.1,0.0,88.8,0.0,181.605,151.46,0,0.0,0.0,0.0,115.9,89.9,87.5491,0,0,0.59983,0.0,118,45.2,96.6,26.56
2022-07-03 07:25:00,0.0,0.0,0.0,0.0,87.54,20.6,0.0,0.0,0.0,5.70666,5.3,16.7841,0.0,0,0,73.86,45.66,41.5,33.4,24.8,0.0,0.0,0.0,0.03,0.0,101.3,67.97,5.89442,4.2983,15.0652,0.0,0.0,0,0.0,0.08545,8.1,0.0,90.4,0.0,182.276,151.21,0,0.0,0.0,0.0,115.7,87.9,87.4463,0,0,1.49956,0.0,113,48.4,89.8,21.98
2022-07-03 07:30:00,0.194,0.0,0.0,0.0,88.85,21.1,0.0,0.0,0.0,5.40631,3.4,15.1273,0.0,0,0,74.34,51.97,41.8,33.7,28.8,3.7,0.0,0.0,0.03,0.3,104.19,67.67,4.46547,3.57261,16.1482,0.0,0.0,0,0.0,0.08545,8.1,0.0,86.9,0.0,184.961,149.49,0,0.0,0.0,0.0,116.5,93.2,87.8523,0,0,1.89945,0.0,125,49.5,90.0,9.93
2022-07-03 07:35:00,0.0,0.0,0.0,0.0,139.99,24.8,0.0,0.0,0.0,6.80794,2.8,16.496,0.0,0,0,77.92,50.51,49.2,34.8,29.5,0.0,0.0,0.0,0.03,0.0,106.44,73.02,5.09064,2.84693,16.5892,0.0,0.0,0,0.0,0.08545,7.2,0.0,86.5,0.0,183.619,150.19,0,0.0,0.0,0.0,110.6,101.4,88.8158,0,0,2.29933,0.0,122,56.4,97.9,10.67
2022-07-03 07:40:00,0.0,0.0,0.0,0.0,138.43,27.0,0.0,0.0,0.0,6.80794,1.9,14.479,0.0,0,0,78.14,51.54,46.5,39.5,31.9,0.0,0.0,0.0,0.03,0.0,98.98,76.49,5.7158,4.01919,15.9137,0.0,0.0,0,0.0,0.08545,6.2,0.0,90.5,0.0,182.276,171.87,0,0.0,0.0,0.0,110.3,100.9,88.5419,0,0,1.89945,0.0,120,58.3,103.3,14.38
2022-07-03 07:45:00,0.0,0.0,0.0,0.0,137.1,28.5,0.0,0.0,0.0,5.60654,2.0,13.2544,0.0,0,0,76.84,52.81,45.2,33.7,31.5,0.0,0.0,0.0,0.03,2.7,105.24,72.83,6.69821,2.95857,17.5772,0.0,0.0,0,0.0,0.08545,6.7,0.0,90.5,0.0,180.263,152.88,0,0.0,0.0,0.0,109.9,101.6,88.3365,0,0,1.49956,0.0,117,64.1,101.7,18.41
2022-07-03 07:50:00,0.14,0.0,0.0,0.0,139.38,28.4,0.13,0.0,0.0,7.40864,0.5,13.6146,0.0,0,0,77.17,48.88,49.1,40.3,27.1,3.1,0.0,0.0,0.03,3.9,104.64,73.93,7.85923,4.07501,18.487,0.0,0.0,0,0.0,0.08545,7.6,0.0,95.4,0.0,184.961,152.11,0,0.0,0.0,0.0,112.1,97.7,89.4014,0,0,1.09968,0.0,126,58.4,95.8,18.68
2022-07-03 07:55:00,0.433,0.038,0.0,0.0,133.82,27.6,0.25,0.0,0.0,8.50993,0.1,15.1273,0.0,0,0,75.61,52.46,53.0,39.9,27.3,5.9,0.0,0.032,0.04,23.1,106.28,71.32,8.4844,4.2983,19.0396,0.0,0.0,0,0.02,0.08545,7.6,0.01,91.4,0.0,181.605,151.36,0,0.0,0.0,0.0,118.3,98.0,86.8673,0,0,1.09968,0.0,122,55.0,93.5,14.15
2022-07-03 08:00:00,0.557,0.092,0.0,0.0,140.47,28.4,1.17,0.0,0.0,7.30853,0.5,14.6951,0.0,0,0,73.3,49.86,57.2,38.2,34.1,4.3,0.0,0.032,0.03,17.7,108.75,68.51,9.28818,4.52159,19.7541,0.0,0.04,0,0.07,0.08545,9.6,0.03,92.7,0.0,182.276,152.31,0,0.0,0.0,0.0,115.1,95.7,88.2483,0,0,1.09968,0.0,124,62.0,90.6,13.94
2022-07-03 08:05:00,4.764,0.142,0.0,0.0,139.3,28.1,2.5,0.0,0.001,6.30736,2.2,16.424,0.0,0,0,74.33,49.75,55.8,38.2,33.7,12.1,0.0,0.095,0.03,23.55,102.08,69.13,10.6278,2.7911,20.6529,0.0,0.09,0,0.11,0.08545,9.1,0.09,94.0,0.0,182.948,149.81,0,0.0,0.0,0.0,113.2,97.6,88.4082,0,0,1.39959,0.0,129,58.4,89.6,8.7
2022-07-03 08:10:00,4.623,0.169,0.0,0.0,142.2,26.4,3.55,0.0,0.001,7.00818,2.9,15.2714,0.0,0,0,78.24,47.62,53.3,35.8,33.5,6.5,0.0,0.146,0.03,25.0,96.26,68.61,9.64542,2.90275,18.956,0.0,0.25,0,0.18,0.08545,8.6,0.14,93.5,0.0,186.974,151.89,0,0.0,0.0,0.0,109.9,96.4,85.3092,0,0,1.79948,0.0,135,62.5,89.5,6.93
2022-07-03 08:15:00,5.561,0.33,0.0,0.0,138.08,26.4,4.62,0.0,0.001,6.10712,2.9,16.2799,0.0,0,0,77.49,50.77,47.1,32.9,30.7,30.7,0.0,0.196,0.03,25.0,94.38,68.55,10.8064,3.01439,19.9328,0.0,0.28,0,0.34,0.08545,9.1,0.21,93.0,0.0,180.934,149.79,0,0.0,0.0,0.0,113.1,94.9,87.0997,0,0,1.79948,1.8,124,66.0,91.9,8.42
2022-07-03 08:20:00,2.393,0.425,0.0,-0.1,137.32,25.2,6.89,0.0,0.001,6.30736,3.1,15.4875,0.0,0,0,79.77,55.15,49.6,33.3,34.7,63.5,0.0,0.249,0.03,25.0,92.36,73.17,11.7888,3.2935,16.4162,0.0,0.38,0,0.44,0.08545,8.6,0.27,94.0,0.0,182.276,150.99,0,0.0,0.0,0.0,108.7,95.4,87.9119,0,0,1.39959,2.8,128,67.3,92.2,15.67
2022-07-03 08:25:00,4.912,0.734,0.0,-0.1,135.06,23.0,12.89,0.0,0.001,6.20724,1.4,12.8943,0.0,0,0,79.58,54.2,54.1,34.3,30.3,66.0,0.0,0.407,0.03,25.0,90.44,75.98,10.5385,3.85172,16.1538,0.0,0.53,0,0.67,0.08545,9.1,0.36,86.4,0.0,181.605,150.24,0,0.0,0.0,0.0,113.8,98.1,86.349,0,0,0.99971,3.6,123,65.1,96.0,18.42
2022-07-03 08:30:00,1.137,0.747,0.0,-0.1,138.35,17.9,26.59,0.0,0.001,6.70783,2.2,11.3815,0.0,0,0,77.9,53.13,59.3,33.0,32.8,65.6,0.0,0.457,0.03,25.0,93.98,77.08,10.3599,5.02399,18.0068,0.0,0.72,0,0.7,0.08545,8.6,0.44,78.5,0.0,181.605,149.66,0,0.0,0.0,0.0,116.5,89.5,85.8303,0,0,0.99971,4.0,126,59.2,88.6,18.14
2022-07-03 08:35:00,0.042,0.642,0.0,-0.1,105.47,19.7,36.74,0.0,0.001,6.30736,3.0,10.8773,0.0,0,0,74.26,57.91,57.7,35.4,34.9,74.4,0.0,0.559,0.03,25.0,100.42,80.13,9.4668,5.63803,19.9214,0.0,0.74,0,1.47,0.08545,7.6,0.5,72.6,0.0,182.276,151.26,0,0.0,0.0,0.0,103.6,87.7,82.6703,0,0,0.59983,4.1,131,65.1,91.0,13.46
2022-07-03 08:40:00,4.777,0.696,0.0,0.0,124.89,19.6,47.34,0.0,0.001,6.40747,1.6,9.29251,0.0,0,0,73.77,54.79,53.9,33.5,32.0,70.3,0.0,0.559,0.03,24.9,106.99,80.86,9.73473,5.91714,18.9669,0.0,0.68,0,2.97,0.08545,7.6,0.59,69.5,0.0,185.632,149.82,0,0.0,0.0,0.0,106.3,90.8,82.3507,0,0,0.59983,5.5,143,65.5,85.0,11.66
2022-07-03 08:45:00,2.703,0.908,0.0,0.0,89.95,19.6,57.19,0.0,0.001,6.60771,3.6,10.4451,0.0,0,0,70.05,55.59,54.2,28.3,28.2,63.9,0.001,0.61,0.03,25.0,106.21,75.25,6.78752,4.57741,18.2747,0.0,0.81,0,3.74,0.08545,8.6,0.73,66.7,0.0,182.948,149.59,0,0.0,0.0,0.0,105.8,90.2,83.1413,0,0,0.89974,18.2,134,63.9,84.4,15.98
2022-07-03 08:50:00,3.535,0.707,0.0,0.0,88.56,24.4,65.89,0.0,0.001,7.00818,4.1,10.4451,0.0,0,0,70.28,53.93,52.7,28.3,27.3,20.6,0.001,0.674,0.03,9.45,105.29,71.97,6.87683,2.40035,24.8727,0.0,1.11,0,1.09,0.08545,8.1,0.79,64.8,0.0,178.921,151.14,0,0.0,0.0,0.0,99.6,80.4,81.5512,0,0,1.6995,20.5,124,64.3,85.5,3.3
2022-07-03 08:55:00,1.599,0.908,0.0,0.0,87.54,26.1,79.19,0.0,0.001,6.50759,2.8,12.5341,0.0,0,0,70.49,55.7,51.9,30.8,35.2,3.6,0.001,0.016,0.03,11.7,103.62,80.97,5.53719,1.84213,20.1227,0.0,1.38,0,1.49,0.08545,8.6,0.9,65.1,0.0,178.25,149.81,0,0.0,0.0,0.0,101.2,78.6,75.2005,0,0,1.39959,23.3,121,68.1,78.0,3.4
2022-07-03 09:00:00,0.997,1.067,0.0,0.0,88.18,23.6,88.75,0.0,0.001,6.80794,2.0,18.2969,0.0,0,0,75.7,51.97,51.5,31.3,38.0,3.9,0.001,0.016,0.04,6.45,107.32,80.14,6.07304,1.89795,14.619,0.0,1.06,0,3.88,0.08545,8.6,0.96,68.0,0.0,178.25,151.61,0,0.0,0.0,0.0,108.2,84.5,80.5435,0,0,1.39959,25.9,126,75.8,66.6,7.92
2022-07-03 09:05:00,0.0,1.602,0.0,0.0,88.01,22.0,99.54,0.0,0.001,4.20491,1.6,23.1232,0.0,0,0,70.47,52.76,48.8,28.1,40.7,2.6,0.0,1.167,0.03,5.1,110.71,79.63,5.98373,1.33973,10.7674,0.0,1.37,0,5.96,0.08545,7.2,1.0,63.1,0.0,175.565,150.74,0,0.0,0.0,0.0,108.6,85.6,81.4234,0,0,1.29962,28.5,119,66.9,58.5,11.3
2022-07-03 09:10:00,0.0,1.825,0.0,0.0,137.47,26.0,108.29,0.0,0.001,2.90339,0.5,21.6105,0.0,0,0,68.75,51.53,52.1,31.6,35.3,8.1,0.0,0.975,0.03,1.5,112.05,80.56,4.28685,1.0048,7.55785,0.0,1.43,0,1.55,0.08545,7.6,1.06,58.2,0.0,176.908,149.39,0,0.0,0.0,0.0,107.7,82.3,84.2354,0,0,1.29962,31.0,114,60.0,65.5,8.72
2022-07-03 09:15:00,4.839,2.201,0.0,-0.1,88.43,24.8,119.15,0.0,0.001,3.70432,0.4,21.5385,0.0,0,0,67.11,47.02,52.2,27.6,30.0,70.6,0.0,1.201,0.03,2.7,111.86,81.27,5.53719,1.73048,6.98844,0.0,1.18,0,0.99,0.08545,7.2,1.27,55.6,0.0,177.579,150.34,0,0.0,0.0,0.0,112.1,79.4,83.6957,0,0,0.6998,33.4,119,53.0,60.5,12.06
2022-07-03 09:20:00,2.574,2.397,0.0,-0.1,87.62,21.8,122.97,0.0,0.001,3.30385,1.7,18.6571,0.0,0,0,63.7,50.41,49.3,30.0,29.0,24.7,0.0,0.853,0.03,0.45,110.82,83.34,3.66169,2.28871,8.15501,0.0,1.34,0,0.84,0.08545,7.2,1.46,52.0,0.0,176.237,149.33,0,0.0,0.0,0.0,117.1,81.8,84.8088,0,0,0.6998,35.8,118,56.9,69.8,7.68
2022-07-03 09:25:00,5.248,2.75,0.0,-0.1,86.27,26.2,117.9,0.0,0.001,2.90339,3.2,23.7715,0.0,0,0,66.58,51.06,45.6,22.4,30.6,7.5,0.0,0.914,0.03,5.55,109.64,82.6,3.30445,3.51679,7.84791,0.0,1.88,0,0.91,0.08545,7.6,1.56,48.1,0.0,176.237,149.21,0,0.0,0.0,0.0,113.8,80.0,84.8999,0,0,0.6998,38.2,118,61.7,75.7,9.21
