SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS,MCINTYR
2024-08-13 04:40:00,100.619,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,313.52,0.0,0.0,0.0,341.409,0.0,0,0.0,550.177,0.0,16.006,0.0,0.0,0.0,-0.081,64.9,0.0,0.0,0.0,639.74,0.0,0.0,0.04,0.0,37.3875,44.9372,0.0,828.931,0.0,249.63999939,0.0,0.0,20.1,0.0,11.8,0.0,0.0,0.0,0.0,610.909,0.2175,1180.3,400.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.03,11.303,0.0,,0.32747,0.0,97.3,0.0,0.0,0.01958,
2024-08-13 04:45:00,99.0281,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,321.86,0.0,0.0,0.0,335.411,0.0,0,0.0,549.992,0.0,16.075,0.0,0.0,0.0,-0.081,64.18,0.0,0.0,0.0,668.342,0.0,0.0,0.04,0.0,37.95,41.984,0.0,823.544,0.0,305.619995117,0.0,0.0,20.4,0.0,11.8,0.0,0.0,0.0,0.0,599.296,0.2175,1175.2,392.125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.67,12.354,0.0,,0.32747,0.0,109.5,0.0,-1.14609,0.01958,
2024-08-13 04:50:00,98.0412,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,328.39,0.0,0.0,0.0,335.387,0.0,0,0.0,550.013,0.0,15.953,0.0,0.0,0.0,-0.081,64.0,0.0,0.0,0.0,699.143,0.0,0.0,0.04,0.0,38.7,35.2707,0.0,829.19,0.0,200.710006714,0.0,0.0,21.4,0.0,11.8,0.0,0.0,0.0,0.0,610.755,0.2175,1156.8,395.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.04,10.645,0.0,,0.32747,0.0,120.2,-0.55354,-0.45034,0.01958,
2024-08-13 04:55:00,97.9606,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,333.22,0.0,0.0,0.0,337.044,0.0,0,0.0,550.594,0.0,18.574,0.0,0.0,0.0,-0.081,64.24,0.0,0.0,0.0,701.677,0.0,0.0,0.04,0.0,37.4062,38.3549,0.0,828.198,0.0,159.880004883,0.0,0.0,22.2,0.0,11.8,0.0,0.0,0.0,0.0,607.602,0.2175,1172.6,397.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.58,10.292,0.0,,0.32747,0.0,124.9,-0.01242,-0.06069,0.01958,
2024-08-13 05:00:00,98.303,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,343.99,0.0,0.0,0.0,336.283,0.0,0,0.0,567.506,0.0,18.609,0.0,0.0,0.0,-0.081,64.1525,0.0,0.0,0.0,702.214,0.0,0.0,0.04,0.0,37.4437,41.7403,0.0,826.703,0.0,218.630004883,0.0,0.0,22.7,0.0,11.8,0.0,0.0,0.0,0.0,599.45,0.2175,1171.4,395.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.48,9.983,0.0,,0.32747,0.0,135.5,0.0,-0.50346,0.01958,
2024-08-13 05:05:00,100.599,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,339.75,0.0,0.0,0.0,360.498,0.0,0,0.0,550.901,0.0,18.282,0.0,0.0,0.0,-0.081,64.8225,0.0,0.0,0.0,680.008,0.0,0.0,0.04,0.0,37.3125,38.7461,0.0,830.213,0.0,5.86999988556,0.0,0.0,22.8,0.0,11.8,0.0,0.0,0.0,0.0,609.153,0.2175,1133.2,400.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.43,8.766,0.0,,0.32747,0.0,143.7,0.98274,0.76386,0.01958,
2024-08-13 05:10:00,99.9245,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,342.75,0.0,0.0,0.0,366.277,0.0,0,0.0,549.896,0.0,18.22,0.0,0.0,0.0,-0.081,64.87,0.0,0.0,0.0,702.987,0.0,0.0,0.04,0.0,37.8187,38.0,0.0,829.221,0.0,129.259994507,0.0,0.0,24.0,0.0,11.8,0.0,0.0,0.0,0.0,610.794,0.2175,1124.6,403.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.28,9.233,0.0,,0.32747,0.0,150.3,-0.14069,0.03209,0.01958,
2024-08-13 05:15:00,99.008,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,343.71,0.0,0.0,0.0,370.064,0.0,0,0.0,586.653,0.0,18.473,0.0,0.0,0.0,-0.081,64.345,0.0,0.0,0.0,698.27,0.0,0.0,0.04,0.0,37.5375,40.2411,0.0,820.935,0.0,0.0,0.0,0.0,24.3,0.0,11.8,0.0,0.0,0.0,0.0,600.501,0.2175,1172.5,395.312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.21,9.014,0.0,,0.32747,0.0,159.2,-1.0002,-0.7988,0.01958,
2024-08-13 05:20:00,98.9677,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,347.91,0.0,0.0,0.0,380.575,0.0,0,0.0,552.091,0.0,18.279,0.0,0.0,0.0,-0.081,64.4075,0.0,0.0,0.0,699.797,0.0,0.0,0.04,0.0,37.275,41.7219,0.0,824.185,0.0,69.5899963379,0.0,0.0,23.8,0.0,11.8,0.0,0.0,0.0,0.0,606.948,0.2175,1149.1,397.938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.56,7.497,0.0,,0.32747,0.0,160.8,0.0,0.0,0.01958,
2024-08-13 05:25:00,97.8398,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,344.13,0.0,0.0,0.0,386.046,0.0,0,0.0,551.038,0.0,18.311,0.0,0.0,0.0,-0.081,64.3725,0.0,0.0,0.0,705.521,0.0,0.0,0.04,0.0,37.5563,39.1762,0.0,823.728,0.0,38.1199989319,0.0,0.0,23.9,0.0,11.8,0.0,0.0,0.0,0.0,605.295,0.2175,1172.4,398.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.5,4.755,0.0,,0.32747,0.0,156.0,-0.51137,-0.27969,0.01958,
2024-08-13 05:30:00,98.9073,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,349.99,0.0,0.0,0.0,395.511,0.0,0,0.0,550.628,0.0,18.563,0.0,0.0,0.0,-0.081,64.6525,0.0,0.0,0.0,702.886,0.0,0.0,0.04,0.0,37.1625,35.5021,0.0,825.772,0.0,104.099998474,0.0,0.0,23.6,0.0,11.8,0.0,0.0,0.0,0.0,609.576,0.2175,1178.6,399.438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.5,3.072,0.0,,0.32747,0.0,154.9,-0.24885,-0.14385,0.01958,
2024-08-13 05:35:00,100.368,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,349.36,0.0,0.0,0.0,401.925,0.0,0,0.0,605.691,0.0,17.743,0.0,0.0,0.0,-0.081,64.8175,0.0,0.0,0.0,704.749,0.0,0.0,0.04,0.0,36.525,35.8953,0.0,826.52,0.0,5.26000022888,0.0,0.0,23.7,0.0,11.8,0.0,0.0,0.0,0.0,618.587,0.2175,1182.5,399.062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.4,1.06,0.0,,0.32747,0.0,158.6,0.58682,0.26326,0.01958,
2024-08-13 05:40:00,100.217,0.0,0.1,0.0,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,350.21,0.0,0.0,0.0,411.779,0.0,0,0.0,651.465,0.0,16.96,0.0,0.0,0.0,-0.081,64.75,0.0,0.0,0.0,704.094,0.0,0.0,0.04,0.0,38.8313,38.6744,0.0,825.91,0.0,0.72000002861,0.0,0.0,23.7,0.0,11.8,0.0,0.0,0.0,0.0,607.32,0.2175,1244.9,398.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.81,0.044,0.0,,0.32747,0.0,162.9,-0.48779,-0.24062,0.01958,
2024-08-13 05:45:00,97.3966,0.0,0.1,4.4,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,349.44,0.0,0.0,0.0,413.287,0.0,0,0.0,696.671,0.0,17.568,0.0,0.0,0.0,-0.081,64.3125,0.0,0.0,0.0,695.517,0.0,0.0,0.04,0.0,35.9437,36.8988,0.0,821.332,0.0,0.0,0.0,0.0,24.0,0.0,11.8,0.0,0.0,0.0,0.0,601.283,0.2175,1250.9,392.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.9,0.181,0.0,,0.32747,0.0,167.2,0.0,-0.86068,0.01958,
2024-08-13 05:50:00,98.7764,0.0,0.1,20.4,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,343.56,0.0,0.0,0.0,423.67,0.0,0,0.0,705.585,0.0,16.486,0.0,0.0,0.0,-0.081,64.3725,0.0,0.0,0.0,703.205,0.0,0.0,0.04,0.0,38.475,35.5308,0.0,824.17,0.0,0.0,0.0,0.0,23.8,0.0,11.8,0.0,0.0,0.0,0.0,607.333,0.2175,1232.4,395.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.65,2.3,0.0,,0.32747,0.0,170.7,0.0,-0.01845,0.01958,
2024-08-13 05:55:00,99.5015,0.0,0.1,27.76,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,347.48,0.0,0.0,0.0,423.894,0.0,0,0.0,758.823,0.0,17.957,0.0,0.0,0.0,-0.081,64.365,0.0,0.0,0.0,701.123,0.0,0.0,0.04,0.0,37.9125,36.6797,0.0,825.116,0.0,0.0,0.0,0.0,23.8,0.0,11.8,0.0,0.0,0.0,0.0,612.922,0.2175,1254.9,397.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.26,1.974,0.0,,0.32747,0.0,172.8,0.0,0.0,0.01958,
2024-08-13 06:00:00,99.2396,0.0,0.1,27.76,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,348.01,0.0,0.0,0.0,432.769,0.0,0,0.0,796.619,0.0,17.337,0.0,0.0,0.0,-0.081,64.32,0.0,0.0,0.0,702.768,0.0,0.0,0.04,0.0,39.0188,30.761,0.0,825.299,0.0,0.0,0.0,0.0,23.9,0.0,11.8,0.0,0.0,0.0,0.0,609.691,0.2175,1267.0,395.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.21,1.366,0.0,,0.32747,0.0,172.7,-0.22759,-0.27051,0.01958,
2024-08-13 06:05:00,119.402,0.0,0.1,27.76,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,356.11,0.0,0.0,0.0,439.782,0.0,0,0.0,824.441,0.0,17.588,0.0,0.0,0.0,-0.081,64.7575,0.0,0.0,0.0,704.094,0.0,0.0,0.04,0.0,38.3813,27.6255,0.0,825.238,0.0,0.0,0.0,0.0,23.8,0.0,11.8,0.0,0.0,0.0,0.0,641.839,0.2175,1311.8,400.938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.65,0.649,0.0,,0.32747,0.0,172.9,0.0,0.02527,0.01958,
2024-08-13 06:10:00,160.471,0.0,0.1,30.76,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,359.02,0.0,0.0,0.0,449.145,0.0,0,0.0,858.546,0.0,18.627,0.0,0.0,0.0,-0.081,64.7075,0.0,0.0,0.0,703.759,0.0,0.0,0.04,0.0,37.9125,24.4931,0.0,824.994,0.0,0.0,0.0,0.0,24.0,0.0,11.8,0.0,0.0,0.0,0.0,653.298,0.2175,1342.0,400.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.91,0.036,0.0,,0.32747,0.0,172.6,0.0,0.0,0.01958,
2024-08-13 06:15:00,165.507,0.0,0.1,35.44,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,355.84,0.0,0.0,0.0,456.09,0.0,0,0.0,877.598,0.0,18.341,0.0,0.0,0.0,-0.081,64.8075,0.0,0.0,0.0,704.749,0.0,0.0,0.04,0.0,38.4,18.8836,0.0,823.956,0.0,0.0,0.0,0.0,23.7,0.0,11.8,0.0,0.0,0.0,0.0,655.707,0.2175,1339.9,399.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.11,0.0,0.0,,0.32747,0.0,172.7,12.5992,0.2494,0.01958,
2024-08-13 06:20:00,165.406,0.0,0.1,51.04,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,360.49,0.0,0.0,0.0,462.357,0.0,0,0.0,896.431,0.0,18.173,0.0,0.0,0.0,-0.081,64.53,0.0,0.0,0.0,699.143,0.0,0.0,0.04,0.0,39.1313,16.8059,0.0,825.513,0.0,0.0,0.0,0.0,23.7,0.0,11.8,0.0,0.0,0.0,0.0,657.233,0.2175,1337.8,397.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.35,0.0,0.0,,0.32747,0.0,172.8,-0.7226,-0.47728,0.01958,
2024-08-13 06:25:00,164.218,0.0,0.1,60.76,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,359.51,0.0,0.0,0.0,472.739,0.0,0,0.0,937.576,0.0,18.545,0.0,0.0,0.0,-0.081,64.59,0.0,0.0,0.0,705.085,0.0,0.0,0.04,0.0,37.8938,14.4901,0.0,825.07,0.0,0.0,0.0,0.0,24.0,0.0,11.8,0.0,0.0,0.0,0.0,653.234,0.2175,1340.3,400.562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.95,0.549,0.0,,0.32747,0.0,172.7,0.0,0.01076,0.01958,
2024-08-13 06:30:00,165.537,0.0,0.1,64.92,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,352.29,0.0,0.0,0.0,472.077,0.0,0,0.0,958.877,0.0,18.697,0.0,0.0,0.0,-0.081,64.3425,0.0,0.0,0.0,698.152,0.0,0.0,0.04,0.0,37.4812,15.1578,0.0,823.926,0.0,0.0,0.0,0.0,23.8,0.0,11.8,0.0,0.0,0.0,0.0,675.639,0.2175,1331.9,398.125,,0.0,0.0,0.0,38.54,0.0,0.0,0.0,113.95,1.247,0.0,,0.32747,0.0,173.0,-1.15776,-0.73729,0.01958,
2024-08-13 06:35:00,164.923,0.0,0.1,60.4,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,351.53,0.0,0.036,0.0,473.221,0.0,0,0.0,987.103,0.0,18.359,0.0,0.0,0.0,-0.081,64.4025,0.0,0.0,0.0,700.905,0.0,0.0,0.04,0.04,36.3187,13.0,0.0,823.117,0.0,0.0,0.0,0.026,23.9,0.0,11.8,0.0,0.0,0.0,0.0,647.837,0.2175,1314.0,394.938,,0.0,0.0,0.0,42.56,0.0,0.0,0.07,115.26,0.033,0.0,,0.32747,0.0,106.5,40.1006,-0.67899,0.01958,
2024-08-13 06:40:00,164.177,0.0,0.1,60.4,0.0,0.0,280.2,0.0,0.0,0.0,0.0,0.0,357.74,0.0,0.113,0.0,479.487,0.0,0,0.0,1017.89,0.0,18.131,0.0,0.0,0.0,-0.081,64.55,0.0,0.0,0.0,704.43,0.0,0.0,0.04,0.09,37.1438,15.2622,0.0,826.016,0.0,0.0,0.0,0.175,23.9,0.0,11.8,0.0,0.0,0.0,0.0,654.323,0.2175,1307.6,400.75,,0.0,0.0,0.0,166.7,0.0,0.0,0.37,114.5,0.0,0.0,,0.44966,0.0,106.5,50.0047,0.23931,0.01958,
2024-08-13 06:45:00,164.077,0.0,0.1,60.4,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,353.23,0.0,0.271,0.0,478.422,0.0,0,0.0,1029.35,0.0,18.54,0.0,0.0,0.0,-0.081,64.755,0.0,0.0,0.0,705.185,0.0,0.0,0.04,0.21,37.875,13.0,0.0,825.116,0.0,0.0,0.0,0.244,23.8,0.0,11.8,0.0,0.0,0.0,0.0,654.605,0.2175,1311.5,400.188,,0.13,0.0,0.0,166.41,0.0,0.0,0.71,114.55,0.112,0.0,,0.44966,0.0,105.9,49.6387,-0.09907,0.01958,
2024-08-13 06:50:00,164.419,0.0,0.1,60.4,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,357.96,0.0,0.487,0.0,476.064,0.35224,0,0.0,1030.35,0.0,18.542,0.0,0.0,0.0,-0.081,64.76,0.0,0.0,0.0,701.224,0.0,0.0,0.04,0.24,38.475,9.92563,0.1,824.857,0.0,0.0,0.0,0.568,23.7,0.0,11.8,0.0,0.15657,0.0,0.0,683.381,0.2175,1309.1,397.938,,0.57,0.0,0.0,193.82,0.0,0.0,0.72,115.11,0.0,0.0,,0.44966,0.0,106.1,50.0073,0.0,0.01958,
2024-08-13 06:55:00,165.285,0.0,0.1,60.4,0.47411,0.0,280.4,0.0,0.0,3.27578,0.0,0.27183,359.08,0.0,0.659,0.0,476.858,0.0,0,0.0,1029.39,0.0,18.531,0.0,4.60416,0.0,-0.081,64.52,0.0,0.0,0.0,703.658,0.0,0.0,0.04,0.43,37.3875,5.0,0.1,823.804,0.0,0.0,0.0,1.067,23.7,0.0,11.8,2.36013,0.2363,0.0,0.0,653.272,0.2175,1307.6,398.5,,0.79,2.389,0.0,181.55,0.0,0.0,1.7,114.0,0.0,0.0,,1.18903,0.0,106.1,49.7035,-0.12625,0.01958,
2024-08-13 07:00:00,164.913,0.0,0.1,60.4,0.776,0.0,280.4,0.0,0.0,5.888,0.0,0.37714,361.54,0.0,0.932,0.0,478.447,0.0,0,0.0,1028.87,0.0,18.068,0.0,8.75469,0.0,0.021,64.8775,0.0,0.0,0.0,706.847,0.0,0.0,0.04,0.48,37.6687,3.0,0.1,829.038,0.0,0.0,0.0,1.332,23.7,0.0,11.8,3.59358,0.85136,2.848,0.0,660.834,0.2175,1317.6,400.938,,0.85,4.47,0.0,195.57,0.0,0.0,1.66,113.9,0.0,0.0,,3.28872,0.0,105.7,50.0038,0.34992,0.01958,
2024-08-13 07:05:00,164.923,0.0,0.1,65.32,0.776,0.0,280.4,0.0,0.0,9.41107,0.0,2.08984,362.83,0.0,1.068,0.0,474.582,0.0,0,0.0,1027.32,0.0,18.567,0.0,14.421,0.0,0.122,64.4375,0.0,0.0,0.0,701.778,0.0,0.0,0.141,0.72,37.4812,2.46413,0.1,829.435,0.0,0.0,0.0,1.767,23.5,0.0,11.8,5.7216,1.30726,4.211,0.0,680.305,0.2175,1310.3,397.75,,1.12,3.855,0.0,193.26,0.0,0.0,2.56,114.1,0.048,0.0,,4.52174,0.0,105.9,46.022,-0.68262,0.01958,
2024-08-13 07:10:00,164.822,0.0,0.1,61.16,0.776,0.0,280.4,0.0,0.0,14.5285,0.0,3.09453,362.26,0.0,1.428,0.0,475.746,0.14226,0,0.0,1031.75,0.0,18.401,0.0,20.9306,0.0,0.323,64.7575,0.0,0.0,0.0,707.284,0.12,0.0,0.141,0.92,38.9062,1.40262,0.21,834.455,0.0,0.0,0.0,2.347,23.7,0.0,11.8,8.05459,1.78656,6.608,0.0,698.519,0.2175,1316.1,400.375,,1.23,4.524,0.0,194.39,0.0,0.0,3.13,115.56,0.897,0.25524,,4.52174,1.15747,105.6,50.0017,0.9679,0.01958,
2024-08-13 07:15:00,164.61,0.0,0.1,64.88,0.98779,0.0,280.4,0.0,0.0,19.5093,0.89,3.19464,361.86,0.0,1.483,0.0,476.324,0.85824,0,0.0,1030.29,0.0,18.55,0.0,27.6091,0.0,0.638,64.5625,0.0,0.0,0.0,699.361,0.31,0.0,0.241,1.05,37.9688,0.0,0.53,832.898,0.0,0.0,0.0,2.642,23.7,0.0,11.8,10.5171,3.07008,9.012,0.0,682.65,0.2175,1309.4,397.938,,0.88,6.602,0.0,228.22,0.0,0.0,3.54,114.2,1.178,0.66631,,4.11343,1.99962,102.7,42.8849,-0.11307,0.01958,
2024-08-13 07:20:00,166.242,0.0,0.1,66.0,0.83533,0.0,280.4,0.0,0.0,21.9064,1.22,4.20683,358.03,0.0,1.814,0.0,473.261,1.12576,0,0.47,1007.0,0.0,18.198,0.0,34.4044,0.0,0.951,64.6275,0.0,0.0,0.0,702.114,0.62,0.0,0.449,1.51,37.3312,0.0,1.07,834.058,0.0,0.0,0.0,2.675,23.8,0.0,11.8,13.6125,4.19738,11.526,0.0,712.939,0.2175,1307.3,397.563,,1.6,6.189,0.0,258.77,0.0,0.0,5.42,114.35,2.532,0.66631,,4.2391,2.51079,102.6,27.5069,-0.4116,0.01958,
2024-08-13 07:25:00,165.97,0.0,0.1,66.0,0.73416,0.0,280.4,0.0,0.0,27.4084,0.78,5.72622,356.79,0.0,2.0,0.0,473.104,1.53779,0,0.2,982.358,2.184,18.605,2.1,41.3041,0.0,1.371,64.4925,0.0,0.0,0.0,699.915,0.97,0.0,0.875,1.84,36.9562,0.0,1.17,838.178,0.0,0.0,0.0,3.107,23.9,0.0,11.8,16.9472,4.19558,13.905,0.0,684.214,0.2175,1308.2,399.062,,1.91,7.914,0.0,249.26,0.0,0.0,6.67,115.36,3.194,0.0,,4.2391,2.86996,101.0,31.9696,0.0,0.01958,
2024-08-13 07:30:00,165.869,0.0,0.1,66.0,0.58029,0.0,280.4,0.0,0.0,32.6636,1.13,6.23043,360.48,0.0,2.353,3.366,478.053,1.83629,0,0.37,969.589,2.067,17.727,3.0,48.1403,0.0,1.762,64.6375,0.0,0.0,0.0,702.214,1.39,0.0,1.355,1.9,37.725,0.0,1.27,841.337,0.0,0.0,0.0,3.543,23.9,0.0,11.8,20.4276,5.28922,16.249,0.0,718.72,0.2175,1308.5,399.062,,2.58,8.028,0.0,260.85,0.0,0.0,6.49,114.81,3.419,0.0,,4.02601,2.86996,66.7,1.66777,0.44291,0.01958,
2024-08-13 07:35:00,165.285,0.0,0.1,66.0,0.43021,0.0,280.3,0.0,0.0,37.63,1.0,7.64391,354.67,0.0,2.559,3.512,469.719,2.07757,0,0.55,978.722,2.172,18.318,3.4,49.877,0.0,2.262,64.4675,0.0,0.0,0.0,703.658,1.68,0.0,1.231,1.91,37.8375,0.0,1.8,839.033,0.0,0.0,0.0,3.768,24.0,0.0,11.8,23.7187,6.48013,18.583,0.0,682.945,0.2175,1310.0,397.75,,3.01,6.304,0.0,230.48,0.0,0.0,6.72,114.7,4.282,0.0,,5.18889,3.07186,66.8,3.93342,-0.10632,0.01958,
2024-08-13 07:40:00,165.245,0.0,0.3,66.0,0.43021,0.0,280.3,0.0,0.0,42.7438,1.14,8.19486,357.46,0.0,2.87,3.037,468.093,2.68838,0,0.78,990.746,2.498,18.338,4.1,49.9794,0.0,2.521,64.3225,0.0,0.0,0.0,699.697,1.87,0.0,1.436,1.59,37.1438,0.0,2.59,832.807,0.0,0.0,0.0,3.329,23.3,0.0,11.8,27.7563,6.76659,20.872,0.0,674.998,0.2175,1300.2,397.0,,3.46,7.486,2.1,231.15,0.0,0.0,5.66,115.01,3.558,0.0,,5.12005,3.37587,66.9,-0.95592,-0.4858,0.01958,
2024-08-13 07:45:00,165.013,0.0,0.3,66.0,0.43021,0.0,280.3,0.0,0.0,48.3041,1.43,6.66661,357.36,0.0,2.751,3.179,470.375,2.88653,0,0.99,996.83,2.808,18.491,5.1,49.9794,0.0,3.164,64.58,0.0,0.0,0.0,706.847,2.71,0.0,1.538,1.74,36.3187,0.0,2.27,839.475,0.0,0.0,0.0,4.615,23.4,0.0,11.8,31.123,6.95142,23.188,0.0,688.393,0.2175,1320.5,403.562,,3.62,8.977,0.0,199.17,0.0,0.0,5.91,113.85,3.204,0.30867,,5.12005,5.30126,66.8,-0.01797,0.05985,0.01958,
2024-08-13 07:50:00,165.023,0.0,0.3,61.4,1.4865,0.0,280.3,0.0,0.0,53.6064,2.47,6.98134,361.42,0.0,2.385,3.67,469.975,3.28883,0,1.37,1000.9,3.835,18.407,6.2,49.9896,0.0,3.578,64.8675,0.0,0.0,0.0,701.224,3.95,0.0,2.247,2.14,37.6125,0.0,1.96,749.064,0.0,0.0,0.0,5.325,23.6,0.0,11.8,34.5308,8.33101,25.508,0.0,685.317,0.2175,1307.8,399.062,,3.74,9.36,2.2,197.8,0.855,0.0,6.57,114.91,2.99,0.30867,,5.12005,7.85029,66.9,0.0,0.02576,0.01958,
2024-08-13 07:55:00,164.923,0.0,0.6,60.32,2.74435,0.0,280.3,0.0,0.0,57.9953,2.56,11.4651,359.03,0.0,3.201,4.858,471.186,3.22202,0,2.9,999.735,4.345,18.241,7.3,50.006,0.0,4.296,64.7075,0.0,0.0,0.0,705.404,5.8,0.0,1.851,2.4,36.7875,0.0,1.63,752.818,0.0,0.0,0.0,6.238,23.8,0.0,11.8,37.7024,10.474,27.811,0.0,659.181,0.2175,1312.7,399.25,,3.89,8.587,5.9,185.05,1.102,0.0,8.04,113.95,3.273,0.30867,,5.12005,9.48041,66.8,0.23347,0.02856,0.01958,
2024-08-13 08:00:00,164.741,0.0,0.6,60.32,3.36381,0.0,280.3,0.0,0.04,62.0585,3.15,10.5487,360.53,0.0,4.902,6.715,466.749,2.90829,0,6.62,998.334,5.923,18.202,6.9,50.006,6.006,4.82,64.4625,0.0,0.0,0.0,703.876,5.66,0.0,1.958,2.29,38.3062,0.0,1.53,753.703,0.0,121.169998169,0.0,7.034,24.7,0.0,11.8,40.9993,12.3085,30.073,0.14,649.952,0.2175,1305.6,396.625,,4.12,12.369,4.3,28.63,1.216,0.0,8.32,115.01,3.686,0.30867,,4.70276,10.0803,66.7,-0.94251,-0.68008,0.01958,
2024-08-13 08:05:00,164.872,0.0,0.6,60.32,3.21167,0.0,280.3,0.0,0.41,64.809,5.34,9.52703,360.14,0.0,4.861,9.707,459.812,3.20653,0,8.77,1000.67,6.65,17.955,5.5,49.9835,5.573,5.366,64.835,0.0,0.0,0.0,706.293,7.6,0.0,2.374,2.73,36.6,0.0,2.22,751.582,0.0,94.3799972534,0.0,7.38,24.7,0.0,11.8,44.6643,14.8255,32.3,0.88,660.681,0.2175,1312.9,402.625,,4.57,13.996,5.1,0.0,1.016,0.0,9.22,114.7,4.843,1.58712,,7.45782,10.0633,66.9,11.4651,0.31522,0.01958,
2024-08-13 08:10:00,165.718,0.0,0.7,60.32,3.20982,0.0,280.3,0.0,0.67,65.2083,6.25,9.21767,354.56,0.0,7.209,9.402,448.83,2.64448,0,8.17,998.771,5.426,18.153,5.4,49.9958,6.883,5.884,64.71,0.0,0.0,0.0,702.55,10.92,0.0,1.812,2.86,35.625,0.0,3.33,749.308,0.0,69.1999969482,0.0,7.444,24.5,0.0,11.8,47.8915,14.4046,34.476,1.04,654.092,0.2175,1311.7,399.625,,4.79,20.011,4.2,0.0,1.166,0.0,9.06,114.05,5.318,2.65512,,7.44507,8.90743,66.8,0.0,0.0,0.01958,
