SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB
2023-06-03 16:25:00,0.0,2700.04,2.51037,0.0,12.19,0.0,7.3518,16.7997,0.0,19.0032,0.0,0.0,0.0,0.0,3.33658,-0.06,28.9632,0,2328.01,0.0,24.9485,17.5512,2.51102,5.40017,0.0,0.60499,0.0,0.0,0.0,18.218,9.59934,9.31,4.25318,,56.8556,3.12679,0.0,0.0,0.507,5.32357,11.518,994.18,278.660003662,14.49,18.25,7.79889,0.583,0.0,10.8809,-5.01746,0.184,0.0,0.0,32.8,27.6,9.53078,67.1321,25.6992,0,0.0,0.0,1241.57,2.1619,0.0,19.0951,0.0,1.40996,0.0,0.0,14.8552,19.6658,7.99748,0.0,0.0,0.0
2023-06-03 16:30:00,0.0,2715.59,2.15193,0.0,8.81,0.0,5.54269,6.99989,0.0,14.8009,0.0,0.0,0.0,0.0,2.51392,-0.07,22.7708,0,2353.62,0.0,18.1979,13.3969,4.11505,4.29847,0.39499,0.40499,0.0,0.0,0.0,15.2207,9.71624,7.28,3.41798,,49.9167,2.68074,0.0,0.0,0.357,2.29862,8.99,1000.97,470.820007324,9.08,15.25,9.40108,0.455,0.0,8.12035,-4.9198,0.32467,0.0,0.0,32.7,27.4,12.3323,58.2239,19.6152,0,0.0,0.0,1247.23,1.60769,0.0,14.847,0.0,1.04007,0.0,0.0035,11.691,14.493,5.99702,0.0,0.0,0.0
2023-06-03 16:35:00,0.0,2714.57,1.75102,0.0,6.91,0.0,3.03044,9.49986,0.0,11.0998,0.0,2.26978,0.0,0.0,0.78205,-0.08,17.2153,0,2376.87,0.0,8.96315,9.64042,8.9955,3.30053,0.55999,0.285,0.0,0.0,0.0,12.1974,9.71624,5.27,2.69542,,39.8256,2.25946,0.0,0.0,0.307,2.25223,4.71,1002.85,519.479980469,6.86,12.5,6.8986,0.305,0.0,5.81599,-4.9198,0.36486,0.0,0.0,34.1,27.4,15.4086,48.6107,14.7701,0,0.0,0.0,1242.18,1.03883,0.01769,11.0079,0.0,0.78005,0.0,0.0535,9.08442,3.96429,3.99657,0.0,0.0,0.0
2023-06-03 16:40:00,0.0,2704.31,1.73243,0.0,8.61,0.0,2.15152,5.79991,0.0,7.79698,0.0,2.78325,0.10925,0.0,0.57792,-0.04,12.3237,0,2395.1,0.0,5.63058,3.31083,5.72152,2.40024,0.0,0.0,0.0,0.0,0.0,9.3696,9.74392,4.27,1.92141,,32.4436,1.84173,0.0,0.0,0.157,0.51392,3.232,997.134,707.030029297,6.22,10.0,2.40024,0.184,0.0,3.7823,0.0,0.49548,0.0,0.0,33.8,27.4,15.3756,39.0524,4.06317,0,0.0,0.0,1239.3,0.44068,0.07912,7.90112,0.0,0.46999,0.0,0.0025,6.73562,2.47196,2.99634,0.0,0.0,0.0
2023-06-03 16:45:00,0.0,2711.17,1.05008,0.0,9.69,0.0,2.12222,2.69996,0.0,5.29755,0.0,3.51492,0.0,0.0,0.6783,-0.05,8.88203,0,2422.3,0.0,5.3315,2.30373,1.60037,1.49996,0.0,0.0,0.0,0.0,0.0,7.07174,10.0669,1.19,1.02701,,25.3033,1.5249,0.0,0.0,0.107,0.39918,1.816,1008.95,597.799987793,4.31,4.75,0.8011,0.096,0.0,2.38744,-3.06583,117.047,0.0,0.0,34.2,27.6,15.7491,30.8949,2.88396,0,0.0,0.0,1236.29,0.35767,0.01582,5.21553,0.0,0.21973,0.0,0.0,4.71424,1.55642,0.99588,0.0,0.0,0.0
2023-06-03 16:50:00,0.0,2714.67,0.57217,0.0,9.34,0.0,1.22133,3.59995,0.0,3.49851,0.0,2.95186,0.0,0.0,0.37045,-0.09,5.68423,0,2434.73,0.0,4.4892,1.57359,1.6199,0.801099,0.0,0.0,0.0,0.0,0.0,4.84659,9.89158,1.19,0.79901,,18.3644,1.14611,0.56147,0.0,0.107,0.58228,1.376,1001.53,643.710021973,2.76,5.5,1.39925,0.002,0.0,1.25885,-3.06583,115.758,0.0,0.0,34.0,27.3,17.6498,22.7741,1.80728,0,0.0,0.0,1239.81,0.0,41.0958,3.17082,0.0,0.20997,0.0,5.72641,2.80026,0.34333,0.0,0.0,0.0,0.0
2023-06-03 16:55:00,0.0,2705.41,0.0,0.0,8.63,0.0,0.95033,4.09994,0.0,2.39986,0.0,0.99947,0.0,0.0,0.26883,-0.06,3.58398,0,2431.46,0.0,2.82292,0.96429,0.95094,0.59968,0.0,0.0,0.0,0.0,0.0,3.13229,9.59934,0.41,0.39763,,12.8254,0.89299,0.12969,0.0,0.057,0.23072,0.76,996.988,795.260009766,1.8,3.75,0.70039,0.004,1.4786,0.61805,-3.16808,115.876,0.0,0.0,33.6,27.6,26.3072,15.8984,0.94423,0,0.0,0.0,1244.81,0.0,49.8825,1.34585,0.0,0.15015,0.0,9.89535,1.72397,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:00:00,0.0,2702.51,0.0,0.0,6.61,0.0,0.53285,2.49996,0.0,1.50034,0.0,0.6302,0.0,0.0,0.1663,0.0,1.67343,0,2424.4,0.0,1.46181,0.47082,0.0,0.300603,0.0,0.0,0.0,0.0,0.0,1.85427,10.0392,0.19,0.22043,,8.01144,0.64872,0.0,0.0,0.057,0.0,0.446,991.47,715.179992676,1.18,2.0,0.3006,0.004,2.71458,0.07087,-3.27033,115.527,88.37,148.8,33.7,27.6,29.2625,2.95262,0.0,0,0.0,0.0,1244.01,0.0,24.4158,0.81483,0.0,0.08057,0.0,9.88135,0.848,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:05:00,0.0,2673.38,0.0,0.0,5.57,0.0,0.0,1.69997,0.0,0.49783,0.0,1.00023,0.0,0.0,0.0,0.0,0.0,0,2409.56,0.0,0.589,0.0,0.0,0.199893,0.0,0.0,0.0,0.0,0.0,1.02538,9.65779,0.19,0.08621,,4.60746,0.40977,0.0,0.0,0.005,0.0,0.0,975.772,872.049987793,0.72,0.75,0.09918,0.004,3.07164,0.0,73.4825,115.367,0.0,86.5564,31.2,27.6,34.591,1.87228,0.0,0,0.0,0.0,1237.73,0.0,12.563,0.0,0.0,0.0,0.0,9.87235,0.47237,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:10:00,0.0,2698.72,0.0,0.0,5.61,0.0,0.0,2.09997,0.0,0.0,0.0,0.4654,0.0,0.0,0.0,0.64,0.0,0,2421.99,0.0,0.0,0.0,0.0,0.099184,0.0,0.0,0.0,0.0,0.0,0.51805,9.62703,0.19,0.0,,2.54292,0.2894,0.0,0.0,0.005,0.0,0.0,987.735,886.619995117,0.29,0.0,0.09918,0.0,3.03502,0.0,79.317,115.258,0.0,-1.39599,32.3,27.5,37.4035,0.92012,0.0,0,0.0,0.0,1242.3,0.0,5.28043,0.0,0.0,0.0,0.0,10.0043,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:15:00,0.0,2714.79,0.0,0.0,5.85,0.0,0.0,2.39996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0,2433.53,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.17457,9.71624,0.19,0.0,,1.53582,0.17081,0.0,0.0,0.005,0.0,0.0,999.112,870.690002441,0.0,0.0,0.00153,0.0,4.3534,0.0,78.3968,114.917,0.0,-0.01236,33.0,27.5,40.5676,0.0,0.0,0,0.0,0.0,1234.44,0.0,5.41819,0.0,0.0,0.0,0.07385,9.99635,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:20:00,0.0,2713.96,0.0,0.0,8.14,0.0,0.0,1.49998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0,2430.33,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.98079,0.19,0.0,,0.83085,0.0,0.0,0.0,0.005,0.0,0.0,999.698,944.650024414,0.0,0.0,0.00153,0.0,3.52026,0.0,79.1125,115.058,0.0,1.64899,34.0,29.6,49.3898,0.0,0.0,0,0.0,0.0,1236.07,0.0,0.60223,0.0,0.0,0.0,0.35889,9.99935,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:25:00,0.0,2716.96,0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0,2430.53,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.62703,0.19,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,1007.1,913.659973145,0.0,0.0,0.00153,0.0,2.44907,0.0,80.135,114.937,0.0,81.3145,34.0,29.7,50.7851,0.0,0.0,0,0.0,0.0,1240.1,0.0,12.7306,0.0,0.0,0.0,0.98817,9.99935,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:30:00,0.0,2709.37,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0,2427.94,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.65779,0.19,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,996.426,870.880004883,0.0,0.0,0.00153,0.0,2.3209,0.0,80.3395,115.168,-1.27,211.852,32.6,29.7,51.8618,0.0,0.0,0,0.0,0.0,1241.74,0.0,23.5818,0.0,0.0,0.0,2.10208,9.95335,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:35:00,0.0,2705.24,0.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2424.21,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.86082,0.19,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,998.282,901.159973145,0.0,0.0,0.00153,0.0,1.89059,0.0,80.2372,114.927,0.0,234.76,32.7,29.6,59.4205,0.0,0.0,0,0.0,0.0,1233.9,0.0,17.7513,0.0,0.0,0.0,1.55459,9.87535,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:40:00,0.0,2715.06,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.0,0,2428.5,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.59934,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,1001.19,881.820007324,0.0,0.0,0.00153,0.0,1.95468,0.0,80.0328,114.987,0.0,210.425,32.7,29.6,61.7057,0.0,0.0,0,0.0,0.0,1241.69,0.0,29.9988,0.0,0.0,0.0,2.60685,10.0034,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:45:00,0.0,2711.49,0.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0,2429.26,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.71624,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,997.379,878.58001709,0.0,0.0,0.00153,0.0,1.18563,0.0,80.0328,114.957,0.0,260.111,33.3,29.6,65.9025,0.0,0.0,0,0.0,0.0,1235.78,0.0,31.9106,0.0,0.0,0.0,2.04715,9.93335,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:50:00,0.0,2715.06,0.0,0.0,9.58,0.39457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0,2430.58,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.56858,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,1000.31,887.820007324,0.0,0.0,0.00153,0.0,0.0,0.0,80.135,114.836,0.0,264.614,33.7,29.8,66.7265,0.0,0.0,0,0.0,0.0,1246.77,0.0,37.0151,0.0,0.0,0.0,1.68154,8.52337,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:55:00,0.0,2710.22,0.0,0.0,8.61,1.16279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0,2431.68,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.80237,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,967.764,586.710021973,0.0,0.0,0.00153,0.0,1.02998,0.0,80.4417,114.957,199.22,400.884,33.9,29.7,81.6351,0.0,0.0,0,0.0,0.0,1239.22,0.0,24.9464,0.0,0.0,0.0,1.12062,10.0014,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:00:00,0.0,2706.93,0.0,0.0,9.24,1.7311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0,2424.6,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.91927,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,917.079,562.760009766,0.0,0.0,0.00153,0.0,1.27718,0.0,80.544,115.078,124.2,540.805,32.8,29.7,75.8892,0.0,0.0,0,0.0,0.0,1235.93,0.0,46.163,0.0,0.0,0.0,1.51247,9.92335,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:05:00,0.0,2707.88,0.0,0.0,10.63,1.36688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0,2428.6,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.86082,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,937.343,603.729980469,0.0,0.0,0.00153,0.0,0.0,0.0,80.135,114.987,-1.48,615.515,32.6,29.6,70.9673,0.0,0.0,0,0.0,0.0,1240.17,0.0,39.8429,0.0,0.0,0.0,1.88907,0.43049,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:10:00,0.0,2713.91,0.0,0.0,10.76,1.54481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0,2450.67,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.54089,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,957.876,552.159973145,0.0,0.0,0.00153,0.0,0.0,0.0,80.135,114.907,0.0,637.504,34.0,29.6,73.5711,0.0,0.0,0,0.0,0.0,1240.81,0.0,48.4361,0.0,0.0,0.0,0.6305,0.0135,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:15:00,0.0,2705.07,0.0,0.0,12.7,2.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0,2467.35,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.59934,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,946.694,677.880004883,0.0,0.0,0.00153,0.0,0.0,0.0,80.3395,0.82454,0.0,619.614,33.3,29.8,74.8016,0.0,0.0,0,0.0,0.0,1237.32,0.0,49.7652,0.0,0.0,0.0,0.10315,7.28039,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:20:00,0.0,2716.2,0.0,0.0,12.92,2.87191,0.0,0.0,0.0,0.0,0.0,1.9791,0.0,0.0,0.0,0.47,0.0,0,2494.54,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.77469,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,952.407,585.520019531,0.0,0.0,0.00153,0.0,0.0,0.0,80.3395,0.33472,0.0,635.615,33.9,29.8,77.4713,0.0,0.0,0,0.0,0.0,1243.74,0.0,25.073,0.0,0.0,0.0,0.0,0.36249,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:25:00,0.0,2719.28,0.0,0.0,15.12,3.76154,0.0,0.0,0.0,0.0,0.0,5.88083,0.0,0.0,0.0,0.87,0.0,0,2509.41,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.18713,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,949.673,538.729980469,0.0,0.0,0.00153,0.0,0.0,0.0,80.3395,0.19405,0.0,620.938,32.9,29.9,75.1641,0.0,0.0,0,0.0,0.0,1237.05,0.0,16.087,0.0,0.0,0.0,0.0,1.35048,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:30:00,0.0,2713.57,0.0,0.0,17.3,4.24089,0.0,0.0,6.1622,0.0,0.0,7.1046,0.0,0.0,0.0,0.87,0.0,0,2535.17,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.59934,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,952.432,486.079986572,0.0,0.0,0.00153,0.0,0.0,0.0,80.3395,0.24429,0.0,633.943,34.0,29.8,74.2962,0.0,0.0,0,0.0,0.0,1238.83,0.0,23.8164,0.0,0.0,0.0,0.0,6.4954,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:35:00,0.0,2715.89,0.0,0.0,19.02,5.11167,0.0,0.0,8.45521,0.0,0.0,9.1722,0.0,0.0,0.0,0.86,0.0,0,2573.53,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.89158,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,961.733,422.540008545,0.0,0.0,0.00153,0.0,0.0,0.0,80.8507,0.23424,0.0,643.245,34.1,29.8,78.1414,0.0,0.0,0,0.0,0.0,1240.66,0.0,31.7878,0.0,0.0,0.0,0.0,7.06839,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:40:00,0.0,2702.31,0.0,0.0,21.21,6.062,0.0,0.0,22.7425,0.0,0.0,11.7861,0.54871,0.0,0.0,1.19,0.0,0,2569.96,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,9.68548,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,942.251,516.429992676,0.0,0.0,0.00153,0.0,0.0,0.0,80.7485,0.19405,0.0,617.807,33.5,30.6,73.1536,0.0,0.0,0,0.0,0.0,1241.2,0.0,0.93545,0.0,1.89407,0.0,0.0,0.2355,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:45:00,0.0,2712.81,0.0,0.0,20.53,7.35353,0.0,0.0,36.8326,0.0,0.0,12.0134,5.467,0.0,0.0,1.37,0.0,0,2602.97,0.0,0.0,0.0,0.0,0.001526,0.38499,0.0,0.0,0.0,0.0,0.0,9.68548,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,952.895,381.109985352,0.0,0.0,0.00153,0.0,0.0,0.0,80.4417,0.21414,0.0,635.673,34.1,30.7,65.3202,0.0,0.0,0,0.0,0.0,1241.91,0.0,23.4739,0.0,3.29155,0.0,0.0,9.66835,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:50:00,0.0,2704.14,0.0,0.0,18.38,7.35143,0.0,0.0,40.6959,0.0,0.0,12.427,5.89609,0.0,0.0,1.53,0.0,0,2609.61,0.0,0.0,0.0,0.0,0.001526,0.33499,0.0,0.0,0.0,0.0,0.0,9.65779,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,947.182,384.519989014,0.0,0.0,0.00153,0.0,0.0,0.0,80.544,0.21414,0.0,621.885,33.8,30.7,64.8038,0.0,0.0,0,0.0,0.0,1230.29,0.0,28.798,0.0,7.3258,0.0,0.0,8.94136,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:55:00,0.0,2708.05,0.0,0.0,15.62,8.23059,0.0,0.0,41.6139,0.0,0.0,15.9258,7.2047,0.0,0.0,1.72,0.0,0,2640.01,0.0,0.0,0.0,0.0,0.001526,0.38499,0.0,0.0,0.0,0.0,0.0,9.83313,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,942.812,297.459991455,0.0,0.0,0.00153,0.0,0.0,0.0,80.4417,0.22419,0.0,641.585,34.0,30.7,65.507,0.0,0.0,0,0.0,0.0,1224.89,0.0,0.55569,0.0,6.23594,0.0,0.0,0.2815,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:00:00,0.0,2714.96,0.0,0.0,15.45,9.6812,0.0,0.0,44.4343,0.0,0.0,18.5702,6.07248,0.0,0.0,1.88,0.0,0,2671.84,0.0,0.0,0.0,0.0,0.001526,0.315,0.0,0.0,0.0,0.0,0.0,9.80237,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,916.42,320.239990234,0.0,0.0,0.00153,0.0,0.0,0.0,80.6462,0.22419,0.0,596.24,34.2,30.7,64.7269,0.0,0.0,0,0.0,0.0,1193.3,0.0,0.0,0.0,5.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:05:00,0.0,2706.51,0.0,0.0,17.72,11.2721,0.0,0.0,44.2351,0.0,0.0,23.0182,10.0935,0.0,0.0,1.93,0.0,0,2679.58,0.0,0.0,0.0,0.0,0.001526,0.45499,0.0,0.0,0.97789,0.0,0.0,9.74392,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,871.351,347.309997559,0.0,0.0,0.00153,0.0,0.0,0.0,80.7485,0.19405,0.0,496.838,34.2,30.7,62.1231,0.0,0.0,0,0.0,0.0,1153.89,0.0,0.0,0.0,4.21442,0.0,0.0,0.2135,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:10:00,0.0,2712.74,0.0,0.0,17.16,12.4401,0.0,0.0,45.0241,0.0,0.0,28.867,14.5638,0.89609,0.0,2.16,0.0,0,2704.78,0.0,0.0,0.0,0.0,0.001526,1.37998,0.0,0.0,1.94672,0.0,0.0,9.77469,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,837.0,525.83001709,0.0,0.0,0.00153,0.0,0.0,0.0,80.8507,0.19405,0.0,401.919,33.9,30.6,66.9462,0.0,0.0,0,0.0,0.0,1116.34,0.0,0.0,0.0,5.91952,0.0,0.0,0.2325,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:15:00,0.0,2704.63,0.0,0.0,14.85,12.7331,0.0,0.0,41.2858,0.0,0.0,31.4961,16.893,1.19699,0.0,2.41,0.0,0,2723.31,0.0,0.0,0.0,0.0,0.001526,2.37496,0.0,0.0,2.76558,0.0,0.0,9.77469,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,803.528,585.030029297,0.0,0.0,0.00153,0.0,0.0,0.0,80.7485,0.2041,0.0,306.78,34.2,30.6,69.4951,0.0,0.0,0,0.0,0.0,1099.62,0.0,0.0,0.0,6.20957,0.0,0.0,0.1565,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:20:00,0.0,2714.69,0.0,0.0,13.67,12.4631,0.0,0.0,43.5163,0.0,0.0,33.3547,21.9931,0.5996,0.0,3.16,0.0,0,2748.7,0.0,0.0,0.0,0.0,0.001526,3.71994,0.0,0.0,2.85365,0.0,0.0,10.0977,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,753.552,623.479980469,0.0,0.0,0.00153,0.0,0.0,0.0,80.544,0.21414,0.0,210.178,34.2,30.7,74.6368,0.0,0.0,0,0.0,0.0,1097.59,0.0,0.0,0.0,6.45567,0.0,0.0,0.2135,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:25:00,0.0,2718.79,0.0,0.0,15.17,12.6599,0.0,0.0,47.4499,0.0,0.0,32.2576,24.603,0.49783,0.0,3.47,0.0,0,2768.08,0.0,0.0,0.0,0.0,0.001526,6.21991,0.0,0.0,3.19881,0.0,0.0,9.56858,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,751.354,630.619995117,0.0,0.0,0.00153,0.0,0.0,0.0,80.544,0.19405,0.0,112.302,34.1,30.7,76.2518,0.0,0.0,0,0.0,0.0,1137.61,0.0,0.0,0.0,8.12561,0.0,0.0,0.0765,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:30:00,0.0,2710.88,0.0,0.0,15.52,12.1031,0.0,0.0,48.4304,0.0,0.0,29.1798,26.6343,0.0,0.0,3.38,0.0,0,2788.2,0.0,0.0,0.0,0.0,0.001526,7.69488,0.0,0.0,2.97029,0.0,0.0,9.62703,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,728.38,662.099975586,0.0,0.0,0.00153,0.0,0.0,0.0,80.544,0.19405,0.0,99.5993,33.9,30.6,79.6466,0.0,0.0,0,0.0,0.0,1152.87,0.0,0.0,0.0,8.88148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:35:00,0.89883,2695.79,0.0,0.0,15.94,10.6106,0.0,0.0,54.5243,0.0,0.0,29.2393,24.094,0.0,0.0,3.32,0.0,0,2785.98,0.0,0.0,0.0,0.0,0.001526,7.66488,0.0,0.0,2.92268,0.0,0.0,9.62703,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,748.888,640.219970703,0.0,0.0,0.00153,0.0,0.0,0.0,80.3395,0.23424,0.0,-0.94966,33.8,30.6,88.7105,0.0,0.0,0,0.0,0.0,1197.33,0.0,0.0,0.0,9.94498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:40:00,1.79744,2715.62,0.0,0.0,15.31,9.49909,0.0,0.0,59.3095,0.0,0.0,27.7867,24.614,0.0,0.0,3.51,0.0,0,2796.84,0.0,0.0,0.0,0.0,0.001526,7.85488,0.0,0.0,3.22817,0.0,0.0,9.65779,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,716.051,548.130004883,0.0,0.0,0.00153,0.0,0.0,0.0,79.9305,0.21414,0.0,0.0,34.2,30.7,88.8093,0.0,0.0,0,0.0,0.0,1198.82,0.0,0.0,0.0,10.6745,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:45:00,1.29679,2707.41,0.0,0.0,14.22,8.79995,0.0,0.0,64.8799,0.0,0.0,24.1352,21.5341,0.99786,0.0,3.25,0.0,0,2789.2,0.0,0.0,0.0,0.0,0.001526,8.49487,0.0,3.0374,4.42393,0.0,0.0,9.56858,0.0,0.0,,0.0,0.0,0.0,0.0,0.005,0.0,0.0,715.807,577.25,0.0,0.0,0.00153,0.0,0.0,0.0,80.3395,0.19405,0.0,0.0,33.9,30.7,93.7752,0.0,0.0,0,0.0,0.0,1193.81,0.0,0.02327,0.0,11.5534,0.0,0.0,0.1675,0.0,0.0,0.0,0.0,0.0,0.0
