SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF
2024-07-16 09:55:00,0.0,0.0,2.7,24.63,14.342,93.1441,0.0,100.75,36.9,41.47,-0.01,0.0,62.1077,0.0,0.0,0,0.0,284.55,0.0,18.3,0.0,25.9,50.07,0.0,0.1,0.0,13.6,16.9032,29.8,0.0,2208.0,1170.0,0.0,20.965,12.375,85.31,0.0,134.83,1.32145,17.9,0.0,322.94,0.0,0.0,31.78,0.0,121.8,0.0,28.21,468.12,0.0,0.0,163.668,7.8,16.66,0.1,1071.71,-0.1,9.68,40.84,3.8,71.0002,0.3,0.0,75.53,55.72,0.0
2024-07-16 10:00:00,0.0,0.0,0.0,19.79,15.574,97.0016,0.01,100.78,34.4,41.17,-0.01,0.0,59.8057,0.0,0.0,0,0.0,293.07,0.0,18.5,0.0,21.0,50.01,0.0,0.1,0.0,15.0,14.9882,29.7,0.0,2217.0,1167.75,0.0,20.965,12.18,79.57,0.0,138.87,1.20243,15.5,0.0,319.49,0.0,0.0,13.94,0.0,126.3,0.0,34.57,458.38,0.1,0.0,162.809,12.6,14.23,0.1,1061.96,-0.1,9.39,38.67,3.9,68.1743,0.0,0.0,74.54,50.32,0.0
2024-07-16 10:05:00,0.0,0.0,0.0,22.67,17.881,92.4117,0.73,100.9,35.3,44.67,0.0,0.0,62.3677,0.0,0.0,0,0.0,288.22,0.0,17.72,0.0,20.5,49.98,0.0,0.1,0.0,17.7,17.2999,29.7,0.0,2223.0,1171.5,0.0,21.46,12.54,70.36,0.0,127.47,2.24616,15.0,0.0,323.43,0.0,0.0,25.44,0.0,124.1,0.0,39.96,453.47,16.1,0.0,156.01,15.6,9.01,0.1,1080.99,-0.1,9.94,32.99,4.0,60.5814,4.1,0.242,63.92,52.86,0.0
2024-07-16 10:10:00,0.0,0.0,0.0,16.07,20.944,96.7391,0.0,101.1,38.6,42.63,-0.01,0.0,62.7323,0.0,0.0,0,0.0,271.04,0.0,17.42,0.0,29.9,51.16,0.0,0.1,0.0,18.7,15.7359,27.3,0.0,2199.0,1165.12,0.0,20.86,12.42,70.29,0.0,120.14,3.19834,17.3,0.0,322.12,0.0,0.0,20.06,0.0,120.0,0.0,48.37,450.68,0.0,0.0,152.35,19.1,7.7,0.1,1050.26,-0.1,10.22,35.56,4.6,57.6822,0.0,0.0,92.78,57.06,0.0
2024-07-16 10:15:00,0.0,0.0,0.0,14.82,22.802,90.135,0.34,101.41,33.4,43.63,-0.01,0.0,60.6556,0.0,0.0,0,0.0,276.15,0.0,15.54,0.0,29.7,28.29,0.0,0.1,0.0,20.8,29.5758,27.5,0.0,2219.0,1171.12,0.0,21.16,12.24,76.07,0.0,121.72,3.39366,16.9,0.0,321.93,0.0,0.0,29.28,0.0,119.3,0.0,41.61,455.82,102.7,0.0,151.388,18.5,6.38,0.1,1030.44,-0.1,12.92,33.64,5.3,62.3331,0.8,0.088,37.66,55.84,0.0
2024-07-16 10:20:00,0.0,0.0,0.0,16.47,28.122,89.7627,0.0,100.67,32.7,40.89,-0.01,0.0,62.4538,0.0,0.0,0,0.0,274.78,0.0,17.88,0.0,29.0,26.74,0.0,0.1,0.0,23.4,27.9278,27.5,0.0,2214.0,1169.25,0.0,21.07,12.495,65.68,0.0,121.03,3.20597,14.0,0.0,322.33,0.0,0.0,38.71,0.0,118.9,0.0,34.51,452.07,24.5,0.0,149.377,17.1,5.27,0.1,1046.84,-0.1,16.02,29.02,5.8,58.6587,0.0,0.0,34.79,54.86,0.0
2024-07-16 10:25:00,0.0,0.0,0.0,23.87,32.84,92.5277,0.0,100.44,34.7,39.75,-0.01,0.0,66.4003,0.0,0.0,0,0.0,275.19,0.0,17.1,0.0,24.8,20.85,0.0,0.1,0.0,30.9,29.1104,27.5,0.0,2210.0,1168.12,0.0,20.965,12.495,66.18,0.0,113.67,3.01675,13.4,0.0,322.22,0.0,0.0,56.49,0.0,121.1,0.0,34.92,446.8,0.0,0.0,145.96,14.0,5.37,0.0,1043.74,-0.1,17.57,29.7,5.1,54.1482,2.2,0.0,22.17,50.14,0.0
2024-07-16 10:30:00,0.0,0.0,0.0,23.24,25.66,85.5573,0.0,100.58,39.4,37.21,0.0,0.0,68.0509,0.0,0.0,0,0.0,264.85,0.0,13.66,0.0,20.1,13.65,0.0,0.1,0.0,35.4,29.4003,27.5,0.0,2190.0,1162.12,0.0,20.77,12.465,72.48,0.0,124.64,3.50047,12.2,0.0,320.77,0.0,0.0,68.12,0.0,119.8,0.0,44.24,458.56,0.0,0.0,152.164,14.2,3.48,0.0,1034.46,-0.1,22.64,33.73,5.8,54.3008,9.4,0.0,16.83,55.52,0.0
2024-07-16 10:35:00,0.0,0.0,0.0,17.13,23.319,85.5634,0.44,100.34,37.6,41.58,0.0,0.0,62.7405,0.0,0.0,0,0.0,269.39,0.0,15.25,0.0,27.3,14.32,0.0,0.1,0.0,35.3,39.2348,27.4,0.0,2221.0,1159.5,0.0,21.265,12.36,69.16,0.0,124.82,4.1612,10.7,0.0,322.01,0.0,0.0,67.23,0.0,121.2,0.0,38.54,460.23,33.6,0.0,151.772,17.5,3.33,0.1,1044.9,-0.1,25.24,31.09,5.2,51.4504,1.2,0.154,14.51,55.78,0.0
2024-07-16 10:40:00,0.0,0.0,0.0,14.64,23.11,85.3254,0.0,100.73,37.5,42.25,-0.01,0.0,60.8809,0.0,0.0,0,0.0,264.96,0.0,16.05,0.0,27.3,15.53,0.0,0.1,0.0,46.1,35.3819,27.6,0.0,2193.0,1159.88,0.0,20.86,12.375,74.15,0.0,106.38,4.35957,10.5,0.0,323.22,0.0,0.0,66.22,0.0,117.4,0.0,40.94,475.82,1.4,0.0,150.696,14.4,3.92,0.1,1038.54,-0.1,25.76,34.53,6.8,50.8766,8.4,0.0,14.33,54.46,0.0
2024-07-16 10:45:00,0.0,0.0,0.0,18.27,21.143,85.2949,0.0,100.68,38.8,44.2,-0.01,0.0,65.0281,0.0,0.0,0,0.0,260.05,0.0,13.49,0.0,28.2,16.43,0.0,0.1,0.0,32.6,33.9323,27.5,0.0,2191.0,1158.38,0.0,20.77,12.525,68.24,0.0,125.75,3.98114,10.8,0.0,321.37,0.0,0.0,65.81,0.0,119.0,0.0,43.47,471.18,0.0,0.0,152.569,14.0,4.27,0.1,1031.92,-0.1,21.52,32.05,5.4,51.8166,0.0,0.0,14.59,53.16,0.0
2024-07-16 10:50:00,0.0,0.0,0.0,17.02,20.589,81.3947,0.0,100.94,37.6,45.44,0.0,0.0,58.7039,0.0,0.0,0,0.0,280.41,0.0,14.85,0.0,25.8,14.78,0.0,0.1,0.0,25.1,36.0151,27.4,0.0,2201.0,1161.38,0.0,20.965,12.51,69.7,0.0,128.8,4.34278,12.1,0.0,320.37,0.0,0.0,65.74,0.0,115.4,0.0,38.54,468.2,0.0,0.0,156.894,16.3,3.83,0.1,1031.19,-0.1,20.12,29.65,5.9,51.487,0.0,0.0,13.29,53.24,0.0
2024-07-16 10:55:00,0.0,0.0,0.0,14.4,25.285,83.7385,0.0,100.67,39.9,41.79,-0.01,0.0,62.1056,0.0,0.0,0,0.0,277.11,0.0,13.9,0.0,29.6,11.92,0.0,0.1,0.0,23.5,28.9273,27.5,0.0,2173.0,1149.0,0.0,20.56,12.27,70.34,0.0,99.99,3.91858,12.5,0.0,319.32,0.0,0.0,65.83,0.0,118.3,0.0,35.54,460.52,0.0,0.0,160.237,14.6,3.06,0.1,1028.53,-0.1,17.88,25.55,5.4,46.1036,0.0,0.0,11.75,57.04,0.0
2024-07-16 11:00:00,0.0,0.0,0.0,19.88,33.56,77.995,0.01,100.19,37.9,40.18,-0.01,0.0,58.3762,0.0,0.0,0,0.0,272.61,0.0,15.13,0.0,28.1,11.31,0.0,0.1,0.0,24.9,33.0854,27.3,0.0,2212.0,1163.25,0.0,20.965,12.33,75.11,0.0,120.46,5.31175,12.1,0.0,322.85,0.0,0.0,66.24,0.0,117.0,0.0,42.61,451.62,0.0,0.0,158.854,15.8,2.78,0.1,1034.55,-0.1,15.89,30.09,5.8,47.4525,10.9,0.0,11.18,57.1,0.0
2024-07-16 11:05:00,0.0,0.0,0.0,24.42,37.875,72.1355,0.13,100.44,38.6,38.94,-0.01,0.0,58.1632,0.0,0.0,0,0.0,283.32,0.0,14.88,0.0,30.0,11.45,0.0,0.1,0.0,27.1,34.184,27.5,0.0,2221.0,1170.38,0.0,21.07,11.76,74.25,0.0,134.54,6.83157,11.1,0.0,322.79,0.0,0.0,68.2,1.2,116.1,0.0,37.97,463.73,0.3,0.0,161.799,23.4,2.94,0.1,1038.32,-0.1,15.81,22.59,4.3,44.8341,5.2,1.467,11.2,52.82,0.0
2024-07-16 11:10:00,0.0,0.0,0.0,25.48,42.078,72.99,0.0,101.12,36.1,37.6,0.0,0.0,62.9658,0.0,0.0,0,0.0,287.01,0.0,15.56,0.0,23.8,11.98,0.0,0.1,0.0,24.4,30.8423,27.3,0.0,2183.0,1157.62,0.0,20.665,13.365,67.96,0.0,130.76,6.62404,11.3,0.0,318.31,0.0,0.0,65.21,27.0,120.7,0.0,29.91,473.72,0.0,0.0,160.346,16.9,2.95,0.1,1028.85,-0.1,16.23,25.93,5.8,44.303,0.0,0.0,11.68,53.58,0.0
2024-07-16 11:15:00,0.0,0.0,0.0,24.72,43.158,71.0063,0.0,100.71,34.9,37.62,0.0,0.0,62.4824,0.0,0.0,0,0.0,287.6,0.0,17.04,0.0,20.2,13.3,0.0,0.1,0.0,22.3,31.9715,27.1,0.0,2200.0,1159.5,0.0,20.86,12.345,63.74,0.0,125.67,6.05029,14.0,0.0,323.08,0.0,0.0,48.96,24.8,118.0,0.0,36.8,452.47,11.3,0.0,155.731,17.7,3.32,0.0,1032.98,-0.1,16.95,20.88,4.2,40.5371,0.0,0.0,12.62,57.12,0.0
2024-07-16 11:20:00,0.0,0.0,0.0,22.87,58.467,60.7523,0.0,100.46,33.3,36.66,0.0,0.0,63.1173,0.0,0.0,0,0.0,272.83,0.0,17.82,0.0,30.0,13.72,0.0,0.1,0.0,21.8,36.9383,27.0,0.0,2196.0,1159.12,0.0,20.86,12.27,64.52,0.0,123.2,5.28581,15.1,0.0,315.81,0.0,0.0,63.19,25.3,115.8,0.0,30.71,453.12,0.0,0.0,153.44,18.3,3.52,0.1,1035.18,-0.1,15.55,24.63,4.1,37.2168,0.4,0.0,13.56,53.2,0.0
2024-07-16 11:25:00,0.0,0.0,0.0,20.6,68.512,63.5965,0.24,101.22,32.7,39.48,0.0,0.0,61.7349,0.0,0.0,0,0.0,264.6,0.0,15.59,0.0,15.7,14.11,0.0,0.1,0.0,23.5,27.1191,26.9,0.0,2219.0,1164.0,0.0,21.07,12.45,61.98,0.0,112.53,5.29038,13.6,0.0,322.78,0.0,0.0,61.19,25.7,117.5,0.0,28.96,451.96,13.9,0.0,149.35,16.2,3.55,0.1,1037.78,-0.1,16.21,24.43,4.5,39.2004,1.9,0.005,14.54,52.76,0.0
2024-07-16 11:30:00,0.0,0.0,0.0,19.72,58.548,56.0464,0.0,101.08,32.4,35.11,-0.01,0.0,61.6919,0.0,0.0,0,0.0,256.16,0.0,15.51,0.0,20.9,15.08,0.0,0.1,0.0,23.1,27.3022,27.3,0.0,2213.0,1165.5,0.0,20.965,12.345,53.39,0.0,102.58,4.4084,12.1,0.0,316.42,0.0,0.0,76.7,24.9,117.4,0.0,35.59,451.52,15.4,0.0,147.988,10.8,3.75,0.1,1030.07,-0.1,17.25,25.05,4.3,38.8586,0.2,0.0,15.5,57.04,0.0
2024-07-16 11:35:00,0.0,0.0,0.0,19.49,48.357,52.3598,0.0,100.8,33.2,35.29,0.0,0.0,62.2264,0.0,0.0,0,0.0,257.75,0.0,15.96,0.0,12.9,16.33,0.0,0.1,0.0,24.1,31.7807,27.1,0.0,2178.0,1156.12,0.0,20.665,12.42,55.12,0.0,133.91,3.82702,9.7,0.0,319.33,0.0,0.0,79.38,25.9,119.8,0.0,35.43,454.98,0.0,0.0,143.224,10.6,3.92,0.1,1031.67,-0.1,17.0,21.61,5.0,40.3479,0.0,0.0,17.68,54.74,0.0
2024-07-16 11:40:00,0.0,0.0,0.0,14.71,42.478,60.734,0.0,99.42,33.5,40.14,0.0,0.0,62.036,0.0,0.0,0,0.0,257.58,0.0,11.69,0.0,14.4,18.59,0.0,0.1,0.0,28.2,30.9338,27.3,0.0,2184.0,1153.12,0.0,20.665,11.715,56.78,0.0,136.32,3.31736,8.4,0.0,320.1,0.0,0.0,73.97,25.3,119.8,0.0,36.2,445.86,0.0,0.0,148.737,11.9,4.18,0.1,1031.6,-0.1,16.97,21.67,4.3,39.0662,0.0,0.0,20.13,57.08,0.0
2024-07-16 11:45:00,0.0,0.0,0.0,14.98,33.569,63.1022,0.0,100.69,34.6,40.5,0.0,0.0,58.5892,0.0,0.0,0,0.0,234.89,0.0,14.32,0.0,14.5,18.48,0.0,0.1,0.0,26.4,20.8934,27.1,0.0,2184.0,1155.75,0.0,20.665,12.465,62.47,0.0,124.99,2.31025,9.8,0.0,314.23,0.0,0.0,58.29,27.0,116.5,0.0,23.13,446.11,0.0,0.0,150.414,13.8,4.53,0.1,1030.01,-0.1,16.46,21.19,4.5,41.7578,0.0,0.0,18.97,56.2,0.0
2024-07-16 11:50:00,0.0,0.0,0.0,16.72,29.87,71.7937,0.0,100.19,31.7,40.11,-0.01,0.0,58.8145,0.0,0.0,0,0.0,250.39,0.0,16.7,0.0,13.2,18.68,0.0,0.1,0.0,22.1,21.7937,27.2,0.0,2220.0,1168.12,0.0,21.16,13.305,53.72,0.0,121.68,2.3484,10.1,0.0,319.27,0.0,0.0,47.48,26.9,114.8,0.0,34.95,448.97,0.0,0.0,149.931,13.5,4.5,0.1,1041.2,-0.1,16.23,24.5,4.7,44.1566,1.6,0.0,19.59,52.22,0.0
2024-07-16 11:55:00,0.0,0.0,0.0,21.27,25.219,74.3145,0.01,100.76,26.4,42.79,-0.01,0.0,61.6878,0.0,0.0,0,0.0,266.0,0.0,11.46,0.0,16.1,19.06,0.0,0.1,0.0,19.7,32.0478,27.1,0.0,2217.0,1168.88,0.0,20.965,12.3,55.0,0.0,130.54,2.50557,8.2,0.0,314.94,0.0,0.0,44.27,27.4,114.8,0.0,40.97,448.27,0.0,0.0,147.774,13.3,4.55,0.1,1031.48,-0.1,14.92,24.38,5.3,48.8319,0.0,0.0,19.6,55.76,0.0
2024-07-16 12:00:00,0.0,0.0,0.0,21.61,27.509,78.0804,0.0,100.97,26.1,43.39,0.0,0.0,59.2261,0.0,0.0,0,0.0,271.31,0.0,9.63,0.0,20.2,20.47,0.0,0.1,0.0,19.6,32.9862,27.4,0.0,2208.0,1167.0,0.0,20.965,0.0,53.63,0.0,129.16,3.65459,9.8,0.0,318.77,0.0,0.0,41.81,0.0,115.0,0.0,33.07,461.75,0.0,0.0,143.711,13.9,4.97,0.1,1037.12,-0.1,15.62,29.54,6.7,49.4972,0.0,0.0,20.66,51.0,0.0
2024-07-16 12:05:00,0.0,0.0,0.0,21.87,24.503,76.2554,0.7,100.98,30.0,42.16,-0.01,0.0,57.9031,0.0,0.0,0,0.0,268.73,0.0,9.21,0.0,21.4,21.3,0.0,0.1,0.0,21.0,35.7176,27.4,0.0,2221.0,1171.5,0.0,21.37,0.0,56.91,0.0,128.37,3.0549,12.2,0.0,315.17,0.0,0.0,42.68,0.0,117.7,0.0,33.24,456.55,3.5,0.0,143.991,14.7,5.3,0.1,1048.91,-0.1,15.62,34.73,8.6,48.7099,0.0,0.0,20.55,53.4,0.0
2024-07-16 12:10:00,0.0,0.0,0.0,27.51,18.776,72.1233,0.0,100.8,32.0,44.47,-0.01,0.0,60.16,0.0,0.0,0,0.0,258.97,0.0,10.97,0.0,21.0,20.14,0.0,0.1,0.0,20.9,35.6947,27.5,0.0,2217.0,1167.75,0.0,20.965,0.0,56.05,0.0,114.99,3.77056,12.1,0.0,313.87,0.0,0.0,33.37,0.0,114.9,0.0,35.66,428.24,0.0,0.0,142.947,16.4,4.95,0.1,1028.84,-0.1,15.64,30.44,8.4,37.0764,4.7,0.0,20.57,56.08,0.0
2024-07-16 12:15:00,0.0,0.0,0.0,28.28,18.811,64.4083,0.0,101.09,33.5,45.46,0.0,0.0,60.3525,0.0,0.0,0,0.0,234.02,0.0,9.49,0.0,19.8,21.9,0.0,0.1,0.0,19.5,38.4108,27.0,0.0,2200.0,1163.62,0.0,20.86,0.0,60.53,0.0,110.96,4.17798,15.1,0.0,310.62,0.0,0.0,30.36,0.0,114.5,0.0,33.62,450.86,0.0,0.0,138.485,17.0,5.14,0.1,1030.01,-0.1,15.62,29.43,8.8,45.1392,0.0,0.0,22.49,54.76,0.0
2024-07-16 12:20:00,0.0,0.0,0.0,26.82,19.3,60.8316,0.32,101.09,32.5,44.27,0.0,0.0,58.9783,0.0,0.0,0,0.0,226.38,0.0,7.97,0.0,16.1,24.65,0.0,0.1,0.0,19.7,41.0735,27.5,0.0,2208.0,1168.12,0.0,20.965,0.0,59.9,0.0,120.67,4.48469,15.7,0.0,314.0,0.0,0.0,31.28,0.0,116.0,0.0,38.69,447.55,6.9,0.0,133.777,19.7,5.88,0.1,1037.41,-0.1,15.69,28.38,5.8,41.0742,0.0,0.005,24.32,54.2,0.0
2024-07-16 12:25:00,0.0,0.0,0.0,23.72,21.086,56.9192,0.34,100.29,30.0,41.03,-0.01,0.0,60.8727,0.0,0.0,0,0.0,244.46,0.0,10.29,0.0,16.8,25.5,0.0,0.1,0.0,21.2,34.6494,27.4,0.0,2220.0,1115.62,0.0,21.07,0.0,65.08,0.0,123.93,3.24107,15.6,0.0,314.73,0.0,0.0,29.58,0.0,116.6,0.0,37.53,432.22,3.7,0.0,135.617,22.4,6.31,0.1,1037.66,-0.1,15.68,25.54,6.7,38.407,0.0,0.038,24.82,55.1,0.0
2024-07-16 12:30:00,0.0,0.0,0.14,23.43,19.267,62.1927,1.19,100.84,32.6,38.15,-0.02,0.0,51.626,0.0,0.0,0,0.0,262.71,0.0,13.4,0.15123,19.1,26.13,0.0,0.1,0.0,20.9,32.0554,27.7,0.0,2223.0,1169.62,0.0,21.46,0.0,74.61,0.0,126.29,4.20545,13.1,0.0,312.05,0.0,0.0,30.85,0.0,115.2,0.0,29.75,424.96,0.0,0.0,126.9,22.2,6.33,0.1,1044.49,-0.1,19.99,23.32,7.3,35.7275,4.1,0.22,25.9,56.76,0.0
2024-07-16 12:35:00,0.0,0.0,0.0,27.27,21.627,61.0452,0.0,100.88,32.2,40.62,-0.01,0.0,53.4774,0.0,0.0,0,0.0,258.93,0.0,15.83,0.0,18.8,26.13,0.0,0.1,0.0,20.8,29.4461,27.1,0.0,2185.0,1160.62,0.0,20.77,0.0,70.31,0.0,115.36,4.39161,11.4,0.0,312.79,0.0,0.0,41.68,0.0,117.7,0.0,31.49,431.26,0.0,0.0,128.674,22.2,6.41,0.1,1026.87,-0.1,18.16,25.26,9.2,39.823,0.0,0.0,24.84,56.12,0.0
2024-07-16 12:40:00,0.0,0.0,0.0,24.65,25.0,72.3674,0.0,100.16,36.2,42.74,-0.01,0.0,55.0646,0.0,0.0,0,0.0,272.82,0.0,14.53,0.0,18.8,23.2,0.0,0.1,0.0,20.3,38.6626,27.4,0.0,2186.0,1116.38,0.0,20.77,0.0,71.39,0.0,105.0,6.29292,11.8,0.0,313.71,0.0,0.0,57.12,0.0,112.8,0.0,32.2,431.11,0.0,0.0,136.038,22.4,5.79,0.1,1030.04,-0.1,16.09,29.36,7.3,43.0579,0.0,0.0,22.95,56.2,0.0
2024-07-16 12:45:00,0.0,0.0,0.0,17.04,24.094,82.3957,0.7,101.18,35.6,42.34,0.0,0.0,55.6012,0.0,0.0,0,0.0,287.75,0.0,12.56,0.0,16.8,21.38,0.0,0.1,0.0,20.4,37.8691,27.4,0.0,2217.0,1165.12,0.0,21.16,0.0,70.14,0.0,100.81,7.35801,12.7,0.0,313.58,0.0,0.0,56.02,0.0,114.7,0.0,34.74,429.63,8.8,0.0,132.399,19.4,4.98,0.1,1035.9,-0.1,16.15,26.84,5.0,47.3854,1.6,0.022,22.88,56.98,0.0
2024-07-16 12:50:00,0.0,0.0,0.0,20.56,19.978,77.5677,0.0,101.06,34.1,44.2,-0.01,0.0,60.1375,0.0,0.0,0,0.0,265.22,0.0,11.55,0.0,16.8,22.23,0.0,0.1,0.0,20.1,32.4369,27.2,0.0,2183.0,1159.12,0.0,20.665,10.935,69.7,0.0,104.02,8.00195,12.3,0.6,315.19,0.0,0.0,43.99,0.0,114.4,0.0,33.04,427.62,0.0,0.0,132.906,19.4,4.79,0.1,1028.16,-0.1,16.54,26.54,4.8,52.2255,0.0,0.0,23.98,55.56,0.0
2024-07-16 12:55:00,0.0,0.0,0.0,20.5,19.155,79.3195,0.0,100.68,30.3,41.85,-0.01,0.0,57.3092,0.0,0.0,0,0.0,274.32,0.0,10.49,0.0,14.2,23.41,0.0,0.1,0.0,18.1,31.1933,27.4,0.0,2189.0,1159.88,0.0,20.77,12.465,66.59,0.0,102.21,7.74255,11.5,0.0,311.39,0.0,0.0,38.18,0.0,114.2,0.0,36.42,431.26,0.0,0.0,136.0,21.9,4.92,0.1,1034.68,-0.1,16.81,29.99,5.8,49.9855,0.0,0.0,24.84,52.28,0.0
2024-07-16 13:00:00,0.0,0.0,0.0,28.19,21.365,76.1578,0.0,101.0,33.0,42.97,-0.01,0.0,62.1855,0.0,0.0,0,0.0,268.3,0.0,9.2,0.0,19.5,25.12,0.0,0.1,0.0,16.8,31.0712,27.4,0.0,2189.0,1158.0,0.0,20.77,10.29,70.67,0.0,90.91,12.8101,13.1,0.0,312.12,0.0,0.0,32.26,0.0,112.4,0.0,40.98,427.54,0.0,0.0,136.358,18.7,5.36,0.1,1032.17,-0.1,15.64,19.93,5.2,47.3732,0.0,0.0,27.0,57.14,0.0
2024-07-16 13:05:00,0.0,0.0,0.0,19.55,20.449,78.0926,0.0,100.92,32.1,40.42,0.0,0.0,63.7604,0.0,0.0,0,0.0,268.66,0.0,9.38,0.0,15.9,27.85,0.0,0.1,0.0,18.1,38.3345,27.1,0.0,2173.0,1161.0,0.0,20.86,12.195,64.48,0.0,96.72,14.5787,19.0,0.0,310.26,0.0,0.0,31.88,0.0,110.6,0.0,32.03,437.85,0.0,0.0,143.051,19.8,5.9,0.1,1030.32,-0.1,15.91,19.56,4.6,44.8218,0.0,0.0,29.66,56.04,0.0
2024-07-16 13:10:00,0.0,0.0,0.0,21.78,22.681,84.1108,0.0,100.47,36.1,41.75,-0.01,0.0,62.6811,0.0,0.0,0,0.0,264.84,0.0,10.81,0.0,21.0,31.79,0.0,0.1,0.0,19.1,26.2188,27.5,0.0,2205.0,1162.5,0.0,20.965,12.345,66.24,0.0,110.29,17.2613,30.1,0.0,318.11,0.0,0.0,33.66,0.0,114.0,0.0,27.86,418.86,0.0,0.0,141.883,18.8,6.95,0.1,1032.92,-0.1,15.14,17.39,5.8,46.0975,0.0,0.0,32.7,56.3,0.0
2024-07-16 13:15:00,0.0,0.0,0.0,22.06,23.343,77.3053,0.0,100.43,37.7,40.1,0.0,0.0,60.2808,0.0,0.0,0,0.0,285.22,0.0,10.0,0.0,10.2,36.3,0.0,0.1,0.0,21.2,35.1682,27.4,0.0,2218.0,1168.88,0.0,21.265,11.775,60.35,0.0,121.19,16.4037,35.6,0.0,313.54,0.0,0.0,33.44,0.0,112.5,0.0,34.49,425.82,0.0,0.0,147.589,18.0,7.88,0.1,1040.76,-0.1,14.36,15.57,4.4,39.8352,3.6,0.225,34.07,51.9,0.0
2024-07-16 13:20:00,0.0,0.0,1.32,21.69,19.581,70.2617,0.0,100.72,34.3,36.16,-0.01,0.0,65.6896,0.0,0.0,0,0.0,299.47,0.0,12.29,0.0,9.0,29.3,0.0,0.1,0.0,23.2,28.3169,27.4,0.0,2224.0,1172.62,0.0,21.46,10.83,54.52,0.0,111.33,14.5222,26.5,0.0,316.14,0.0,0.0,28.82,0.0,113.9,0.0,34.67,443.13,0.0,0.0,141.621,19.5,7.03,0.1,1049.7,-0.1,15.33,16.62,5.4,47.1778,2.9,0.143,30.99,49.68,0.0
2024-07-16 13:25:00,0.0,0.0,0.0,22.41,15.688,67.1244,0.0,101.37,31.6,35.04,-0.01,0.0,61.0284,0.0,0.0,0,0.0,287.14,0.0,13.73,0.0,12.1,22.59,0.0,0.1,0.0,22.9,26.6384,27.2,0.0,2220.0,1167.38,0.0,21.07,11.67,49.82,0.0,103.65,13.8005,23.7,0.0,310.29,0.0,0.0,22.99,0.0,113.8,0.0,29.79,432.58,0.0,0.0,145.356,19.6,5.33,0.1,1033.99,-0.1,14.34,14.03,4.8,42.649,0.0,0.0,25.45,56.14,0.0
2024-07-16 13:30:00,0.0,0.0,0.32,24.59,15.868,72.6909,0.0,100.98,28.7,34.92,-0.01,0.0,61.2004,0.0,0.0,0,0.0,251.51,0.0,11.17,0.0,26.2,17.42,0.0,0.1,0.0,18.3,24.9981,27.4,0.0,2221.0,1169.62,0.0,21.265,12.21,51.62,0.0,106.83,19.1259,20.7,0.0,317.54,0.0,0.0,21.56,0.0,115.8,0.0,25.79,419.36,23.7,0.0,140.706,21.7,4.35,0.1,1040.2,-0.1,13.5,16.1,4.1,41.6846,2.1,0.132,19.23,56.76,0.0
2024-07-16 13:35:00,0.0,0.0,0.0,26.22,13.131,76.5911,0.0,100.94,29.7,37.57,-0.01,0.0,58.4827,0.0,0.0,0,0.0,235.45,0.0,10.37,0.0,28.7,15.96,0.0,0.1,0.0,14.4,26.7147,27.5,0.0,2222.0,1170.0,0.0,21.16,11.76,48.14,0.0,112.59,20.0247,22.2,0.0,316.02,0.0,0.0,20.77,0.0,110.5,1.98,25.43,416.11,17.7,0.0,137.665,19.1,3.8,0.1,1039.73,-0.1,12.28,18.68,4.0,42.826,1.8,0.071,16.57,57.02,0.0
2024-07-16 13:40:00,0.0,0.0,0.0,26.43,14.112,69.0166,11.52,99.32,34.9,35.21,0.0,0.0,61.1041,0.0,0.0,0,0.0,235.75,0.0,11.27,0.0,24.3,13.67,0.0,0.1,0.0,14.4,36.2593,27.5,0.0,2222.0,1167.75,0.0,21.265,12.525,50.09,0.0,101.84,25.1656,21.6,0.0,319.19,0.0,0.0,19.61,0.0,113.7,1.395,29.46,406.52,15.1,0.0,141.392,18.7,3.49,0.2,1039.38,-0.1,10.9,24.33,5.1,43.8087,1.9,0.049,13.71,57.48,0.0
2024-07-16 13:45:00,0.0,0.0,0.0,29.0,14.645,64.2435,0.0,100.65,35.4,35.83,-0.01,0.0,58.9394,0.0,0.0,0,0.0,235.66,0.0,8.88,0.0,29.9,12.68,0.0,0.1,0.0,15.4,28.5229,27.4,0.0,2181.0,1157.25,0.0,20.665,12.66,56.09,0.0,98.75,25.2663,20.3,0.0,319.81,0.0,0.0,18.53,28.5,117.3,1.395,31.89,402.8,0.0,0.0,139.456,23.1,3.29,0.1,1025.43,-0.1,10.03,24.28,4.1,41.0315,0.0,0.0,12.15,55.68,0.0
